,file name,label,vanti,train \ test
189,1A1PA_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX10DY9SDX7SDY16_2020-12-12_00-01-21.BMP,0,0,1
190,1A1PA_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX14DY11SDX7SDY17_2020-12-11_10-59-37.BMP,0,0,1
191,1A1PA_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY16_2020-12-12_00-01-21.BMP,0,0,0
192,1A1PA_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-12-12_07-51-19.BMP,0,0,0
193,1A1PA_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY6SDX7SDY18_2020-12-12_07-51-19.BMP,0,0,0
194,1A1PA_FSGB_VE_MEAS_FIB_{MEASURE}_P008_DX14DY6SDX7SDY16_2020-12-12_00-01-21.BMP,0,0,1
195,1A1PA_FSGB_VE_MEAS_FIB_{MEASURE}_P008_DX14DY6SDX7SDY18_2020-12-11_09-52-30.BMP,0,0,0
196,1A1PA_FSGB_VE_MEAS_FIB_{MEASURE}_P008_DX14DY6SDX7SDY18_2020-12-12_07-51-19.BMP,0,0,0
197,1A1PA_FSGB_VE_MEAS_FIB_{MEASURE}_P008_DX17DY9SDX7SDY17_2020-12-11_10-59-37.BMP,0,0,0
198,1A1PA_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX6DY6SDX7SDY17_2020-12-11_10-59-37.BMP,0,0,1
199,1A1PA_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX10DY3SDX7SDY18_2020-12-11_09-52-30.BMP,0,0,1
200,1A1PA_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX10DY3SDX7SDY18_2020-12-12_07-51-19.BMP,0,0,0
201,1A1PO_FSGB_VE_MEAS_FIB_{MEASURE}_P001_DX10DY9SDX7SDY18_2020-12-12_15-49-12.BMP,0,0,0
202,1A1PO_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX10DY14SDX7SDY18_2020-12-12_15-49-12.BMP,0,0,0
203,1A1PO_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX14DY11SDX7SDY18_2020-12-12_15-49-12.BMP,0,0,1
204,1A1PO_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX3DY9SDX7SDY18_2020-12-12_15-49-12.BMP,0,0,1
205,1A1PO_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-12-12_15-49-12.BMP,0,0,0
206,1A1PO_FSGB_VE_MEAS_FIB_{MEASURE}_P008_DX14DY6SDX7SDY18_2020-12-12_15-49-12.BMP,0,0,0
207,1A1PO_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX10DY3SDX7SDY18_2020-12-12_15-49-12.BMP,0,0,0
208,1A1PS_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-12-22_13-17-25.BMP,0,0,0
209,1A1PS_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX10DY3SDX7SDY18_2020-12-22_13-17-25.BMP,0,0,1
210,1A1PU_FSGB_VE_MEAS_FIB_{MEASURE}_P001_DX10DY9SDX7SDY18_2020-12-22_03-15-44.BMP,0,0,0
211,1A1PU_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX14DY11SDX7SDY18_2020-12-22_03-15-44.BMP,0,0,0
212,1A1PU_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX3DY9SDX7SDY18_2020-12-22_03-15-44.BMP,0,0,0
213,1A1PU_FSGB_VE_MEAS_FIB_{MEASURE}_P008_DX14DY6SDX7SDY18_2020-12-22_03-15-44.BMP,0,0,0
214,1A1PU_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX10DY3SDX7SDY18_2020-12-22_03-15-44.BMP,0,0,0
215,1A1PW_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX6DY11SDX7SDY18_2020-12-22_19-49-48.BMP,0,0,1
216,1A1PW_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX3DY9SDX7SDY18_2020-12-22_19-49-48.BMP,0,0,0
217,1A1PW_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-12-22_19-49-48.BMP,0,0,0
218,1A1PW_FSGB_VE_MEAS_FIB_{MEASURE}_P008_DX14DY6SDX7SDY18_2020-12-22_19-49-48.BMP,0,0,0
219,1A1PY_FSGB_VE_MEAS_FIB_{MEASURE}_P001_DX10DY9SDX7SDY16_2020-12-23_22-55-37.BMP,0,0,0
220,1A1PY_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX10DY14SDX7SDY16_2020-12-23_22-55-37.BMP,0,0,1
221,1A1PY_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX10DY14SDX7SDY18_2020-12-19_22-41-56.BMP,0,0,0
222,1A1PY_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX14DY11SDX7SDY16_2020-12-23_22-55-37.BMP,0,0,0
223,1A1PY_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX3DY9SDX7SDY16_2020-12-23_22-55-37.BMP,0,0,0
224,1A1PY_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY16_2020-12-23_22-55-37.BMP,0,0,0
225,1A1PY_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-12-19_22-41-56.BMP,0,0,0
226,1A1PY_FSGB_VE_MEAS_FIB_{MEASURE}_P008_DX14DY6SDX7SDY16_2020-12-23_22-55-37.BMP,0,0,0
227,1A1PY_FSGB_VE_MEAS_FIB_{MEASURE}_P008_DX14DY6SDX7SDY18_2020-12-19_22-41-56.BMP,0,0,1
228,1A1PY_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX10DY3SDX7SDY16_2020-12-23_22-55-37.BMP,0,0,0
229,1A1PY_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX10DY3SDX7SDY18_2020-12-19_22-41-56.BMP,0,0,1
230,1A1Q2_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX10DY3SDX7SDY18_2020-12-08_01-06-35.BMP,0,0,0
231,1A1QM_FSGB_VE_MEAS_FIB_{MEASURE}_P001_DX10DY9SDX7SDY18_2020-12-21_16-14-01.BMP,0,0,1
232,1A1QM_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX10DY14SDX7SDY18_2020-12-21_16-14-01.BMP,0,0,0
233,1A1QM_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX14DY11SDX7SDY18_2020-12-21_16-14-01.BMP,0,0,1
234,1A1QM_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX3DY9SDX7SDY18_2020-12-21_16-14-01.BMP,0,0,0
235,1A1QM_FSGB_VE_MEAS_FIB_{MEASURE}_P008_DX14DY6SDX7SDY18_2020-12-21_16-14-01.BMP,0,0,1
236,1A1QM_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX10DY3SDX7SDY18_2020-12-21_16-14-01.BMP,0,0,0
237,1A1QY_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX10DY14SDX7SDY18_2020-12-20_16-37-24.BMP,0,0,0
238,1A1R0_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX14DY11SDX7SDY17_2020-12-29_07-49-28.BMP,0,0,1
239,1A1R0_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY17_2020-12-29_07-49-28.BMP,0,0,1
240,1A1R0_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX10DY3SDX7SDY13_2020-12-29_07-49-28.BMP,0,0,0
241,1A1RM_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX3DY9SDX7SDY18_2020-12-21_23-34-13.BMP,0,0,0
242,1A1RM_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-12-21_23-34-13.BMP,0,0,0
243,1A1RM_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX10DY3SDX7SDY18_2020-12-21_23-34-13.BMP,0,0,1
244,1A1RO_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX3DY9SDX7SDY18_2020-12-27_16-47-05.BMP,0,0,0
245,1A1RO_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-12-27_16-47-05.BMP,0,0,0
246,1A1RO_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX10DY3SDX7SDY14_2020-12-27_16-47-05.BMP,0,0,1
247,1A1RQ_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX3DY9SDX7SDY18_2020-12-22_03-29-28.BMP,0,0,1
248,1A1RS_FSGB_VE_MEAS_FIB_{MEASURE}_P001_DX10DY9SDX7SDY18_2020-12-22_23-30-42.BMP,0,0,1
249,1A1RS_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX10DY3SDX7SDY18_2020-12-22_23-30-42.BMP,0,0,0
250,1A1RY_FSGB_VE_MEAS_FIB_{MEASURE}_P001_DX10DY9SDX7SDY18_2020-12-21_20-35-37.BMP,0,0,1
251,1A1RY_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX14DY11SDX7SDY18_2020-12-21_20-35-37.BMP,0,0,0
252,1A1RY_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX3DY9SDX7SDY18_2020-12-21_20-35-37.BMP,0,0,1
253,1A1RY_FSGB_VE_MEAS_FIB_{MEASURE}_P008_DX14DY6SDX7SDY18_2020-12-21_20-35-37.BMP,0,0,1
254,1A1RY_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX10DY3SDX7SDY18_2020-12-21_20-35-37.BMP,0,0,0
255,1A1S4_FSGB_VE_MEAS_FIB_{MEASURE}_P001_DX10DY9SDX7SDY18_2020-12-13_20-16-15.BMP,0,0,0
256,1A1S4_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX6DY11SDX7SDY18_2020-12-13_20-16-15.BMP,0,0,1
257,1A1S4_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX3DY9SDX7SDY18_2020-12-13_20-16-15.BMP,0,0,0
258,1A1S4_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-12-13_20-16-15.BMP,0,0,0
259,1A1S4_FSGB_VE_MEAS_FIB_{MEASURE}_P008_DX14DY6SDX7SDY18_2020-12-13_20-16-15.BMP,0,0,0
260,1A1US_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX6DY11SDX7SDY18_2020-12-22_00-54-00.BMP,0,0,0
261,1A1US_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY6SDX7SDY18_2020-12-22_00-54-00.BMP,0,0,0
262,1A1US_FSGB_VE_MEAS_FIB_{MEASURE}_P008_DX14DY6SDX7SDY18_2020-12-22_00-54-00.BMP,0,0,0
263,1A1US_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX10DY3SDX7SDY18_2020-12-22_00-54-00.BMP,0,0,1
264,1A18O_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX6DY11SDX7SDY18_2020-11-23_09-11-18.BMP,0,0,0
265,1A18O_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX3DY9SDX7SDY18_2020-11-23_09-11-18.BMP,0,0,1
266,1A18O_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY6SDX7SDY18_2020-11-23_09-11-18.BMP,0,0,0
267,1A18O_FSGB_VE_MEAS_FIB_{MEASURE}_P008_DX14DY6SDX7SDY18_2020-11-23_09-11-18.BMP,0,0,1
268,1A18S_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX14DY11SDX7SDY18_2020-12-12_18-03-39.BMP,0,0,0
269,1A18S_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX3DY9SDX7SDY18_2020-12-12_18-03-39.BMP,0,0,0
270,1A18S_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-12-12_18-03-39.BMP,0,0,0
271,1A18S_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY6SDX7SDY18_2020-12-12_18-03-39.BMP,0,0,0
272,1A18W_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX14DY11SDX7SDY18_2020-11-18_05-17-33.BMP,0,0,0
273,1A19A_FSGB_VE_MEAS_FIB_{MEASURE}_P001_DX10DY9SDX7SDY18_2020-12-12_17-50-55.BMP,0,0,0
274,1A19A_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX10DY14SDX7SDY18_2020-12-12_17-50-55.BMP,0,0,0
275,1A19A_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX6DY11SDX7SDY18_2020-12-12_17-50-55.BMP,0,0,0
276,1A19A_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX14DY11SDX7SDY18_2020-12-12_17-50-55.BMP,0,0,0
277,1A19A_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX3DY9SDX7SDY18_2020-12-12_17-50-55.BMP,0,0,1
278,1A19A_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-12-12_17-50-55.BMP,0,0,0
279,1A19A_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY6SDX7SDY18_2020-12-12_17-50-55.BMP,0,0,1
280,1A19A_FSGB_VE_MEAS_FIB_{MEASURE}_P008_DX14DY6SDX7SDY18_2020-12-12_17-50-55.BMP,0,0,1
281,1A19A_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX10DY3SDX7SDY18_2020-12-12_17-50-55.BMP,0,0,0
282,1A19O_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-11-04_13-48-44.BMP,0,0,0
283,1A19O_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY6SDX7SDY18_2020-11-04_13-48-44.BMP,0,0,1
284,1A19O_FSGB_VE_MEAS_FIB_{MEASURE}_P008_DX14DY6SDX7SDY18_2020-11-04_13-48-44.BMP,0,0,1
285,1A19O_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX10DY3SDX7SDY18_2020-11-04_13-48-44.BMP,0,0,0
286,1A19W_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX10DY14SDX7SDY20_2020-11-19_07-40-41.BMP,0,0,1
287,1A19W_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX10DY9SDX7SDY20_2020-11-19_07-40-41.BMP,0,0,0
288,1A190_FSGB_VE_MEAS_FIB_{MEASURE}_P001_DX10DY9SDX7SDY18_2020-11-18_20-21-26.BMP,0,0,1
289,1A190_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX10DY14SDX7SDY18_2020-11-18_20-21-26.BMP,0,0,0
290,1A190_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX6DY11SDX7SDY18_2020-11-18_20-21-26.BMP,0,0,0
291,1A190_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX3DY9SDX7SDY18_2020-11-18_20-21-26.BMP,0,0,0
292,1A190_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-11-18_20-21-26.BMP,0,0,0
293,1A190_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY6SDX7SDY18_2020-11-18_20-21-26.BMP,0,0,0
294,1A190_FSGB_VE_MEAS_FIB_{MEASURE}_P008_DX10DY9SDX7SDY15_2020-11-19_16-32-51.BMP,0,0,1
295,1A190_FSGB_VE_MEAS_FIB_{MEASURE}_P015_DX10DY14SDX7SDY16_2020-11-19_09-16-07.BMP,0,0,0
296,1A190_FSGB_VE_MEAS_FIB_{MEASURE}_P017_DX14DY11SDX7SDY16_2020-11-19_09-16-07.BMP,0,0,1
297,1A190_FSGB_VE_MEAS_FIB_{MEASURE}_P018_DX3DY9SDX7SDY16_2020-11-19_09-16-07.BMP,0,0,0
298,1A190_FSGB_VE_MEAS_FIB_{MEASURE}_P021_DX6DY6SDX7SDY16_2020-11-19_09-16-07.BMP,0,0,1
299,1A192_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX10DY14SDX7SDY18_2020-12-21_16-14-01.BMP,0,0,1
300,1A192_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY6SDX7SDY18_2020-12-21_16-14-01.BMP,0,0,0
301,1A196_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX3DY9SDX7SDY18_2020-11-26_20-06-22.BMP,0,0,1
302,1A196_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX10DY3SDX7SDY18_2020-11-26_20-06-22.BMP,0,0,0
303,1AHSC_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX10DY14SDX7SDY18_2020-12-23_19-57-27.BMP,0,0,0
304,1AHSC_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX6DY11SDX7SDY18_2020-12-23_19-57-27.BMP,0,0,0
305,1AHSK_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX10DY14SDX7SDY18_2020-12-12_01-58-31.BMP,0,0,0
306,1AHSK_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX14DY11SDX7SDY18_2020-12-12_01-58-31.BMP,0,0,0
307,1AHSK_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX3DY9SDX7SDY18_2020-12-12_01-58-31.BMP,0,0,0
308,1AHSK_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-12-12_01-58-31.BMP,0,0,0
309,1AHSK_FSGB_VE_MEAS_FIB_{MEASURE}_P008_DX14DY6SDX7SDY18_2020-12-12_01-58-31.BMP,0,0,1
310,1AHSO_FSGB_VE_MEAS_FIB_{MEASURE}_P001_DX10DY9SDX7SDY18_2020-11-23_00-39-07.BMP,0,0,1
311,1AHSO_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX3DY9SDX7SDY18_2020-11-23_00-39-07.BMP,0,0,0
312,1AHSO_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY6SDX7SDY18_2020-11-23_00-39-07.BMP,0,0,0
313,1AHSO_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX10DY3SDX7SDY18_2020-11-23_00-39-07.BMP,0,0,0
314,1AHSQ_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX10DY14SDX7SDY18_2020-11-03_18-02-08.BMP,0,0,0
315,1AHSQ_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY6SDX7SDY18_2020-11-03_18-02-08.BMP,0,0,1
316,1AHSQ_FSGB_VE_MEAS_FIB_{MEASURE}_P008_DX14DY6SDX7SDY18_2020-11-03_18-02-08.BMP,0,0,0
317,1AHSS_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX10DY14SDX7SDY18_2020-11-23_00-01-52.BMP,0,0,0
318,1AHSS_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX6DY11SDX7SDY18_2020-11-23_00-01-52.BMP,0,0,1
319,1AHSS_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX3DY9SDX7SDY18_2020-11-23_00-01-52.BMP,0,0,0
320,1AHSS_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-11-23_00-01-52.BMP,0,0,0
321,1AHSS_FSGB_VE_MEAS_FIB_{MEASURE}_P008_DX14DY6SDX7SDY18_2020-11-23_00-01-52.BMP,0,0,1
322,1AHSU_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY6SDX7SDY18_2020-11-30_16-09-44.BMP,0,0,0
323,1AHSW_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-11-22_16-57-59.BMP,0,0,1
324,1AHSY_FSGB_VE_MEAS_FIB_{MEASURE}_P001_DX10DY9SDX7SDY18_2020-11-22_17-04-34.BMP,0,0,1
325,1AHSY_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX10DY14SDX7SDY18_2020-11-22_17-04-34.BMP,0,0,0
326,1AHSY_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX3DY9SDX7SDY18_2020-11-22_17-04-34.BMP,0,0,0
327,1AHT4_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX3DY9SDX7SDY18_2020-12-17_18-17-40.BMP,0,0,0
328,1AHT4_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-12-17_18-17-40.BMP,0,0,0
329,1AHTA_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX3DY9SDX7SDY18_2020-11-29_05-18-15.BMP,0,0,1
330,1AHTE_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY6SDX7SDY18_2020-11-06_12-45-34.BMP,0,0,1
331,1AHTG_FSGB_VE_MEAS_FIB_{MEASURE}_P001_DX10DY9SDX7SDY16_2020-12-06_11-08-08.BMP,0,0,0
332,1AHTG_FSGB_VE_MEAS_FIB_{MEASURE}_P001_DX10DY9SDX7SDY17_2020-12-06_08-33-46.BMP,0,0,0
333,1AHTG_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX10DY14SDX7SDY16_2020-12-06_11-08-08.BMP,0,0,0
334,1AHTG_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX6DY11SDX7SDY16_2020-12-06_11-08-08.BMP,0,0,1
335,1AHTG_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX6DY11SDX7SDY17_2020-12-06_08-33-46.BMP,0,0,1
336,1AHTG_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX14DY11SDX7SDY16_2020-12-06_11-08-08.BMP,0,0,1
337,1AHTG_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX14DY11SDX7SDY17_2020-12-06_08-33-46.BMP,0,0,0
338,1AHTG_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY16_2020-12-06_11-08-08.BMP,0,0,0
339,1AHTG_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-12-06_03-07-55.BMP,0,0,1
340,1AHTG_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY6SDX7SDY16_2020-12-06_11-08-08.BMP,0,0,0
341,1AHTG_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY6SDX7SDY17_2020-12-06_08-33-46.BMP,0,0,0
342,1AHTG_FSGB_VE_MEAS_FIB_{MEASURE}_P008_DX14DY6SDX7SDY16_2020-12-06_11-08-08.BMP,0,0,1
343,1AHTG_FSGB_VE_MEAS_FIB_{MEASURE}_P008_DX14DY6SDX7SDY17_2020-12-06_08-33-46.BMP,0,0,0
344,1AHTK_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX10DY3SDX7SDY18_2020-11-24_05-07-23.BMP,0,0,0
345,1AHTM_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX6DY11SDX7SDY18_2020-12-10_04-35-57.BMP,0,0,0
346,1AHTS_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-11-28_01-24-20.BMP,0,0,0
347,1AHTW_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX14DY11SDX7SDY18_2020-11-30_19-32-36.BMP,0,0,0
348,1AHTW_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-11-30_19-32-36.BMP,0,0,0
349,1AHTW_FSGB_VE_MEAS_FIB_{MEASURE}_P008_DX14DY6SDX7SDY18_2020-11-30_19-32-36.BMP,0,0,0
350,1P2MA_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX3DY9SDX7SDY18_2020-11-22_15-41-08.BMP,0,0,0
351,1P2MA_FSGB_VE_MEAS_FIB_{MEASURE}_P008_DX14DY6SDX7SDY18_2020-11-22_15-41-08.BMP,0,0,0
352,1P2N0_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX10DY14SDX7SDY18_2020-11-02_02-43-59.BMP,0,0,0
353,1P2N0_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX6DY11SDX7SDY18_2020-11-02_02-43-59.BMP,0,0,0
354,1P2NU_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX10DY14SDX7SDY14_2020-11-18_02-17-20.BMP,0,0,0
355,1P2NU_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-11-18_02-17-20.BMP,0,0,1
356,1P2NU_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX10DY3SDX7SDY14_2020-11-18_02-17-20.BMP,0,0,1
357,1P2O2_FSGB_VE_MEAS_FIB_{MEASURE}_P001_DX10DY9SDX7SDY18_2020-11-01_16-10-57.BMP,0,0,1
358,1P2O2_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-11-01_16-10-57.BMP,0,0,0
359,1P2O2_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY6SDX7SDY18_2020-11-01_16-10-57.BMP,0,0,0
360,1P2P4_FSGB_VE_MEAS_FIB_{MEASURE}_P001_DX10DY9SDX7SDY18_2020-11-02_18-06-48.BMP,0,0,0
361,1P2P4_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX3DY9SDX7SDY18_2020-11-02_18-06-48.BMP,0,0,0
362,1P2P4_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY6SDX7SDY18_2020-11-02_18-06-48.BMP,0,0,1
363,1P2PA_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY6SDX7SDY18_2020-11-02_21-45-39.BMP,0,0,0
364,1P2PG_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX10DY14SDX7SDY14_2020-11-18_14-56-06.BMP,0,0,0
365,1P2PG_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX6DY11SDX7SDY18_2020-11-18_14-56-06.BMP,0,0,1
366,1P2PG_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX14DY11SDX7SDY18_2020-11-18_14-56-06.BMP,0,0,1
367,1P2WA_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX10DY14SDX7SDY18_2020-11-05_05-56-06.BMP,0,0,1
368,1P2WA_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX3DY9SDX7SDY18_2020-11-05_05-56-06.BMP,0,0,0
369,1P2WW_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX14DY11SDX7SDY18_2020-11-17_12-32-53.BMP,0,0,0
370,1P2WW_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY6SDX7SDY18_2020-11-17_12-32-53.BMP,0,0,0
371,1P2YQ_FSGB_VE_MEAS_FIB_{MEASURE}_P001_DX10DY9SDX7SDY18_2020-11-18_07-06-00.BMP,0,0,0
372,1AHSC_FSGB_VE_MEAS_FIB_{MEASURE}_P008_DX14DY6SDX7SDY18_2020-12-23_19-57-27.BMP,0,0,1
373,1AHSM_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX3DY9SDX7SDY18_2020-11-13_01-52-31.BMP,0,0,0
374,1AHSM_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-11-13_01-52-31.BMP,0,0,0
375,1AHSO_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX14DY11SDX7SDY18_2020-11-23_00-39-07.BMP,0,0,0
376,1AHSQ_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX6DY11SDX7SDY18_2020-11-03_18-02-08.BMP,0,0,1
377,1AHSU_FSGB_VE_MEAS_FIB_{MEASURE}_P001_DX10DY9SDX7SDY18_2020-11-30_16-09-44.BMP,0,0,0
