,file name,label,vanti
789,S700I_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-05-08_03-28-05.BMP,1,1
790,6U0OO_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-11-19_20-38-45.BMP,1,1
791,7QI8O_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-10-14_14-13-23.BMP,1,1
792,4P0Q0_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-10-11_04-10-48.BMP,1,1
793,Y510K_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-10-17_20-55-41.BMP,1,1
794,S702Q_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-09-13_13-14-21.BMP,1,1
795,4P0RM_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY16_2020-11-01_04-09-24.BMP,1,1
796,Y5118_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY16_2020-08-10_23-58-19.BMP,1,1
797,W30DW_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-06-15_16-23-26.BMP,1,1
798,4P0PU_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY16_2020-10-09_04-12-29.BMP,1,1
799,Y510K_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-10-17_20-55-41.BMP,1,1
800,S700I_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-05-08_03-28-05.BMP,1,1
801,S700Q_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-06-04_07-34-21.BMP,1,1
802,9A0S2_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-01-31_15-54-36.BMP,1,1
803,Y5110_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-08-14_03-41-31.BMP,1,1
804,T10GC_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-06-10_05-22-17.BMP,1,1
805,7N0LG_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-02-06_01-04-17.BMP,1,1
806,W30E6_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-06-04_22-44-56.BMP,1,1
807,Y511I_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY16_2020-09-03_08-01-40.BMP,1,1
808,S7012_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX5SDY16_2020-09-01_20-38-48.BMP,1,1
809,4P0Q0_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-10-11_04-10-48.BMP,1,1
810,4P0PY_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-11-01_05-36-25.BMP,1,1
811,7N0KS_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-02-04_19-25-06.BMP,1,1
812,Y50WY_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-06-04_05-57-27.BMP,1,1
813,9UHJ0_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-11-02_16-26-26.BMP,1,1
814,Y512A_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-05-19_04-56-49.BMP,1,1
815,9A0SE_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-04-22_15-45-32.BMP,1,1
816,Y5124_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY15_2020-12-05_15-02-20.BMP,1,1
817,Y50ZE_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-08-08_19-47-50.BMP,1,1
818,4P0PK_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-10-11_02-30-09.BMP,1,1
819,T10H0_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX12DY6SDX8SDY15_2020-06-18_17-28-42.BMP,1,1
820,T10HM_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-05-28_20-11-15.BMP,1,1
821,9UHIU_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-10-21_23-38-33.BMP,1,1
822,9A0SO_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-02-18_15-52-18.BMP,1,1
823,G1070_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY16_2020-01-28_11-30-05.BMP,1,1
824,Y50ZG_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-06-18_22-30-44.BMP,1,1
825,Y5124_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY16_2020-12-05_15-02-20.BMP,1,1
826,2CICW_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-09-20_07-52-47.BMP,1,1
827,9A0V6_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-09-11_14-51-46.BMP,1,1
828,4P0QU_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY16_2020-10-29_10-58-49.BMP,1,1
829,Y511G_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-09-26_21-24-48.BMP,1,1
830,4P0QQ_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-10-22_15-38-00.BMP,1,1
831,4P0PU_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY16_2020-10-09_04-12-29.BMP,1,1
832,Y50ZS_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-08-06_10-02-10.BMP,1,1
833,Y510S_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-07-13_15-47-08.BMP,1,1
834,Y50Q2_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-07-02_09-29-40.BMP,1,1
835,4P0SG_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-09-15_03-04-47.BMP,1,1
836,4P0RE_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY16_2020-11-24_07-58-07.BMP,1,1
837,Y50XA_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-06-30_21-11-29.BMP,1,1
838,Y50QY_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-06-10_17-49-30.BMP,1,1
839,7N0K6_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2019-12-31_21-27-43.BMP,1,1
840,Y50ZO_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY16_2020-08-25_11-00-14.BMP,1,1
841,S702W_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-09-10_05-12-44.BMP,1,1
842,Y50RE_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-07-22_00-51-51.BMP,1,1
843,T10H4_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-05-01_07-38-11.BMP,1,1
844,7N0N8_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-05-28_22-25-29.BMP,1,1
845,Y50ZS_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-08-06_10-02-10.BMP,1,1
846,Y50SM_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-06-26_03-20-12.BMP,1,1
847,Y50XM_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-06-04_21-18-05.BMP,1,1
848,Y50RY_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-08-16_12-21-50.BMP,1,1
849,S700U_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-09-26_20-36-11.BMP,1,1
850,Y50T6_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-07-07_01-01-45.BMP,1,1
851,9A0S2_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-01-31_15-54-36.BMP,1,1
852,7N0LE_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY15_2020-02-06_05-18-06.BMP,1,1
853,Y50RY_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-08-16_12-21-50.BMP,1,1
854,Y50ZE_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-08-08_19-47-50.BMP,1,1
855,Y5124_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-12-03_00-11-54.BMP,1,1
856,Y511G_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY16_2020-09-27_02-34-41.BMP,1,1
857,7N0KS_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-02-04_19-25-06.BMP,1,1
858,4P0QU_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX12DY6SDX8SDY16_2020-10-29_10-58-49.BMP,1,1
859,Y50XM_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-06-04_21-18-05.BMP,1,1
860,S700Q_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-06-04_05-54-38.BMP,1,1
861,Y50Y0_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-08-16_11-40-42.BMP,1,1
862,7N0JI_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-02-04_19-19-27.BMP,1,1
863,Y50XA_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-06-30_21-11-29.BMP,1,1
864,7QI8S_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-11-04_18-08-24.BMP,1,1
865,Y50ZM_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-05-31_12-49-44.BMP,1,1
866,5C16G_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-01-23_05-09-44.BMP,1,1
867,Y511I_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-09-03_05-41-17.BMP,1,1
868,7QI8U_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-11-06_17-51-10.BMP,1,1
869,T10GE_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-04-29_11-45-49.BMP,1,1
870,9A0SE_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-04-22_15-45-32.BMP,1,1
871,7N0MQ_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-05-05_23-10-13.BMP,1,1
872,2CICW_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-09-20_07-52-47.BMP,1,1
873,Y50T6_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-07-07_01-01-45.BMP,1,1
874,Y50ZQ_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-07-29_00-04-09.BMP,1,1
875,7N0MQ_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-05-05_23-10-13.BMP,1,1
876,Y50Q2_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-07-02_09-29-40.BMP,1,1
877,Y510S_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX7SDY17_2020-07-13_21-12-50.BMP,1,1
878,9A0VU_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-09-25_14-19-57.BMP,1,1
879,7N0MQ_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY16_2020-05-06_07-20-54.BMP,1,1
880,Y5116_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-10-13_04-11-50.BMP,1,1
881,Y50Q2_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY15_2020-07-02_14-26-01.BMP,1,1
882,Y50Q2_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY15_2020-07-02_14-26-01.BMP,1,1
883,T10GA_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-04-16_07-46-52.BMP,1,1
884,Y50QY_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-06-10_17-49-30.BMP,1,1
885,4P0RO_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-12-06_10-40-26.BMP,1,1
886,7QI8W_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-12-01_01-36-18.BMP,1,1
887,S702W_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-09-10_05-12-44.BMP,1,1
888,T10GC_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-06-10_05-22-17.BMP,1,1
889,7EIGQ_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-11-10_13-52-40.BMP,1,1
890,Y50Y0_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-08-16_11-40-42.BMP,1,1
891,Y50Q4_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-06-01_21-06-26.BMP,1,1
892,T10HQ_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-05-28_20-11-59.BMP,1,1
893,Y511S_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-05-09_23-38-57.BMP,1,1
894,N606G_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-10-15_12-33-35.BMP,1,1
895,Y5128_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-05-08_10-03-21.BMP,1,1
896,Y511A_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY15_2020-08-27_01-54-47.BMP,1,1
897,7EIGQ_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-11-10_13-52-40.BMP,1,1
898,4P0R0_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-11-18_07-32-13.BMP,1,1
899,4P0RM_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY16_2020-11-01_04-09-24.BMP,1,1
900,9UHJ2_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-11-29_13-51-26.BMP,1,1
901,Y50ZE_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-08-08_14-46-29.BMP,1,1
902,Y511A_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY16_2020-08-27_01-54-47.BMP,1,1
903,Y512U_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-11-18_15-40-06.BMP,1,1
904,4P0PU_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY16_2020-10-09_04-12-29.BMP,1,1
905,7N0KQ_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-01-31_17-48-19.BMP,1,1
906,7N0LG_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-02-06_01-04-17.BMP,1,1
907,Y50T0_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-08-23_18-05-33.BMP,1,1
908,9A0V0_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-08-17_15-32-15.BMP,1,1
909,4P0RK_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-10-11_04-31-37.BMP,1,1
910,Y5112_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-10-09_22-54-39.BMP,1,1
911,7QI8G_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-08-28_19-57-03.BMP,1,1
912,Y511C_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX8DY11SDX8SDY15_2020-10-30_07-18-29.BMP,1,1
913,7N0JI_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-02-04_19-19-27.BMP,1,1
914,Y5118_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY15_2020-08-10_23-58-19.BMP,1,1
915,Y511Q_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-05-19_05-18-50.BMP,1,1
916,T10GA_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-04-16_07-46-52.BMP,1,1
917,9A0TC_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-03-13_05-32-30.BMP,1,1
918,Y50YS_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY16_2020-06-24_20-48-33.BMP,1,1
919,6U0NU_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-09-05_21-26-43.BMP,1,1
920,7QI8S_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-11-04_18-08-24.BMP,1,1
921,9UHJ2_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-11-29_13-51-26.BMP,1,1
922,Y511S_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-05-09_23-38-57.BMP,1,1
923,Y510K_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-10-17_20-55-41.BMP,1,1
924,Y5128_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-05-08_10-03-21.BMP,1,1
925,9A0TE_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-03-13_11-21-53.BMP,1,1
926,Y50YS_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-06-24_20-05-11.BMP,1,1
927,T10H2_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-04-28_03-34-16.BMP,1,1
928,Y50XS_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-06-05_09-30-58.BMP,1,1
929,Y50ZO_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-08-25_10-15-03.BMP,1,1
930,Y510S_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-07-13_15-47-08.BMP,1,1
931,5D0I6_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2019-12-29_01-50-21.BMP,1,1
932,4P0RK_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-10-11_03-41-57.BMP,1,1
933,9A0VU_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-09-25_14-19-57.BMP,1,1
934,9A0S2_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-01-31_15-54-36.BMP,1,1
935,4P0RU_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-11-06_13-11-27.BMP,1,1
936,7N0L2_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-03-17_19-26-45.BMP,1,1
937,S7012_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY16_2020-09-01_07-56-15.BMP,1,1
938,Y50X2_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-06-04_05-58-57.BMP,1,1
939,1W19Y_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-02-28_09-05-59.BMP,1,1
940,T10GU_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-07-12_09-00-28.BMP,1,1
941,7QI8Y_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-12-08_12-31-14.BMP,1,1
942,7QI8Q_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-11-05_00-45-05.BMP,1,1
943,Y5112_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY16_2020-10-10_00-12-13.BMP,1,1
944,9A0V4_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-09-14_15-27-30.BMP,1,1
945,Y50Z0_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-06-10_00-19-15.BMP,1,1
946,7EIGM_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-10-06_14-11-39.BMP,1,1
947,7N0N4_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-06-25_07-13-56.BMP,1,1
948,7QI8K_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-09-13_17-51-27.BMP,1,1
949,S702W_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-09-10_05-12-44.BMP,1,1
950,4P0R2_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-10-21_18-49-05.BMP,1,1
951,9UHIW_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-10-30_20-48-36.BMP,1,1
952,Y510O_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-06-10_05-45-39.BMP,1,1
953,S7016_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-09-26_17-16-30.BMP,1,1
954,4P0PO_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-11-01_14-36-35.BMP,1,1
955,Y512U_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-11-18_15-40-06.BMP,1,1
956,4P0PO_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-11-01_14-36-35.BMP,1,1
957,4P0RU_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-11-06_09-57-12.BMP,1,1
958,W30E4_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-07-14_23-26-47.BMP,1,1
959,Y50RE_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-07-22_00-51-51.BMP,1,1
960,4P0RM_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY16_2020-11-01_04-09-24.BMP,1,1
961,Y50YI_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX7SDY17_2020-07-13_20-40-35.BMP,1,1
962,Y50ZS_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-08-06_10-02-10.BMP,1,1
963,7EIGM_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-10-06_14-11-39.BMP,1,1
964,4P0P6_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-09-19_19-34-01.BMP,1,1
965,2CICW_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-09-20_07-52-47.BMP,1,1
966,9A0SG_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-04-15_01-42-25.BMP,1,1
967,6U0NO_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX10DY9SDX7SDY16_2020-09-24_17-05-40.BMP,1,1
968,9A0V0_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-08-17_15-32-15.BMP,1,1
969,Y5124_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-12-03_00-11-54.BMP,1,1
970,7N0K6_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2019-12-31_21-27-43.BMP,1,1
971,7QI8W_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-12-01_01-36-18.BMP,1,1
972,7N0KQ_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-01-31_17-48-19.BMP,1,1
973,T10GA_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-04-16_07-46-52.BMP,1,1
974,Y50RE_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-07-22_00-51-51.BMP,1,1
975,Y5112_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY16_2020-10-10_00-12-13.BMP,1,1
976,Y50XQ_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-06-01_19-30-14.BMP,1,1
977,7QI8S_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-11-04_18-08-24.BMP,1,1
978,7EIGM_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-10-06_14-11-39.BMP,1,1
979,7QI8Y_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-12-08_12-31-14.BMP,1,1
980,Y50YC_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-08-22_22-38-21.BMP,1,1
981,Y50XS_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-06-05_09-30-58.BMP,1,1
982,7N0MQ_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-05-05_23-10-13.BMP,1,1
983,4P0R2_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-10-21_18-49-05.BMP,1,1
984,9A0VU_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-09-25_14-19-57.BMP,1,1
985,9A0TA_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-03-13_23-21-50.BMP,1,1
