,file name,label,vanti,train \ test,score,vanti label,vanti with pr
13939,V9260_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-11-02_11-07-53.BMP,1,1,1,0.79,0,1
13940,6GJ7K_FSGB_VE_MEAS_FIB_{MEASURELB}_P001_DX10DY9SDX7SDY18_2020-11-16_22-55-05.BMP,1,1,0,0.55,0,1
13941,S51HU_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX6DY11SDX7SDY18_2020-12-13_14-27-03.BMP,1,1,1,0.5,0,1
13942,2RL8S_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX16DY6SDX2SDY9_2020-11-11_04-09-15.BMP,1,1,0,0.65,0,1
13943,1A1BM_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX10DY14SDX7SDY18_2020-11-23_08-12-49.BMP,1,1,1,0.84,0,1
13944,1A1BO_FSGB_VE_MEAS_FIB_{MEASURE}_P001_DX10DY9SDX7SDY18_2020-12-24_00-24-47.BMP,1,1,0,0.93,0,1
13945,2RLN8_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY6SDX2SDY10_2020-11-19_02-37-59.BMP,1,1,0,0.88,0,1
13946,L5LS4_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX10DY3SDX7SDY18_2020-12-16_21-37-13.BMP,1,1,0,0.56,0,1
13947,2RLKY_FSGB_VE_MEAS_FIB_{MEASURE}_P012_DX5DY9SDX9SDY10_2020-12-02_19-58-59.BMP,1,1,0,0.88,0,1
13948,5X6W4_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX5DY11SDX5SDY31_2020-12-27_16-57-16.BMP,1,1,0,0.45,0,1
13949,S519A_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX10DY14SDX7SDY16_2020-11-19_07-27-09.BMP,1,1,0,0.64,0,1
13950,J7VGA_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX10DY3SDX7SDY18_2020-11-20_15-09-37.BMP,1,1,0,0.68,0,1
13951,I6V4S_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY4SDX2SDY9_2020-12-20_02-22-18.BMP,1,1,1,0.45,0,1
13952,1A19W_FSGB_VE_MEAS_FIB_{MEASURE}_P008_DX14DY6SDX7SDY18_2020-11-19_10-03-10.BMP,1,1,1,0.93,0,1
13953,1A194_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-12-18_03-08-58.BMP,1,1,0,0.68,0,1
13954,I6UTE_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX16DY6SDX2SDY10_2020-11-09_07-04-22.BMP,1,1,1,0.68,0,1
13955,2RKKY_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX9DY12SDX2SDY8_2020-11-01_17-34-40.BMP,1,1,0,0.69,0,1
13956,U8MES_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY6SDX7SDY18_2020-12-14_16-49-41.BMP,1,1,0,0.64,0,1
13957,I6UVO_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY6SDX2SDY10_2020-12-10_03-44-42.BMP,1,1,0,0.79,0,1
13958,1A1Q0_FSGB_VE_MEAS_FIB_{MEASURE}_P001_DX10DY9SDX7SDY18_2020-12-12_18-02-22.BMP,1,1,0,0.83,0,1
13959,2RLEG_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY4SDX2SDY10_2020-11-10_22-51-18.BMP,1,1,0,0.93,0,1
13960,1A196_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX10DY9SDX7SDY14_2020-11-28_20-01-36.BMP,1,1,0,0.43,0,1
13961,2RLKY_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY6SDX2SDY9_2020-11-26_14-43-55.BMP,1,1,0,0.55,0,1
13962,2RLS8_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX9DY12SDX2SDY10_2020-12-18_05-34-17.BMP,1,1,0,0.55,0,1
13963,1A1CG_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY6SDX7SDY18_2020-12-13_09-53-50.BMP,1,1,1,0.79,0,1
13964,M3RHK_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX10DY9SDX5SDY30_2020-12-16_03-02-28.BMP,1,1,0,0.77,0,1
13965,1A1D8_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY6SDX7SDY17_2020-12-30_21-00-54.BMP,1,1,1,0.78,0,1
13966,2RLAK_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY4SDX2SDY10_2020-11-14_10-37-23.BMP,1,1,0,0.85,0,1
13967,3AIZG_FSGB_VE_MEAS_FIB_{MEASURELB}_P008_DX14DY6SDX7SDY18_2020-11-17_14-58-23.BMP,1,1,0,0.6,0,1
13968,V91KK_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX10DY14SDX7SDY17_2020-11-02_01-26-28.BMP,1,1,1,0.78,0,1
13969,1A196_FSGB_VE_MEAS_FIB_{MEASURE}_P008_DX14DY6SDX7SDY18_2020-11-28_06-42-14.BMP,1,1,0,0.9,0,1
13970,I6V2Y_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX9DY12SDX2SDY10_2020-12-18_10-09-28.BMP,1,1,0,0.85,0,1
13971,S51HU_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX3DY9SDX5SDY18_2020-12-14_21-49-35.BMP,1,1,0,0.9,0,1
13972,2RLJW_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX16DY6SDX2SDY10_2020-11-11_05-44-10.BMP,1,1,0,0.57,0,1
13973,1PIIU_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX6DY11SDX7SDY17_2020-12-16_23-00-00.BMP,1,1,0,0.49,0,1
13974,I6V3Q_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX14DY13SDX2SDY10_2020-11-29_15-00-34.BMP,1,1,0,0.78,0,1
13975,V92A2_FSGB_VE_MEAS_FIB_{MEASURE}_P001_DX10DY9SDX7SDY18_2020-11-18_00-36-15.BMP,1,1,0,0.94,0,1
13976,1A1S4_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX14DY11SDX7SDY18_2020-12-13_20-16-15.BMP,1,1,0,0.71,0,1
13977,3JOM4_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX6DY6SDX6SDY25_2020-11-30_16-29-21.BMP,1,1,0,0.5,0,1
13978,S519I_FSGB_VE_MEAS_FIB_{MEASURE}_P008_DX10DY9SDX7SDY17_2020-12-01_07-31-24.BMP,1,1,0,0.89,0,1
13979,3AIWY_FSGB_VE_MEAS_FIB_{MEASURELB}_P009_DX10DY3SDX7SDY18_2020-11-09_05-14-21.BMP,1,1,0,0.57,0,1
13980,5X6VM_FSGB_VE_MEAS_FIB_{MEASURE}_P012_DX7DY14SDX5SDY32_2020-12-07_05-32-09.BMP,1,1,0,0.49,0,1
13981,S50ZI_FSGB_VE_MEAS_FIB_{MEASURE}_P008_DX14DY6SDX7SDY18_2020-12-08_15-02-27.BMP,1,1,1,0.79,0,1
13982,S510W_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX6DY11SDX7SDY18_2020-11-18_15-26-48.BMP,1,1,0,0.4,0,1
13983,1A1AG_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX10DY3SDX7SDY18_2020-12-19_15-44-54.BMP,1,1,0,0.82,0,1
13984,8XJCO_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX17DY5SDX5SDY31_2020-11-26_12-23-11.BMP,1,1,1,0.93,0,1
13985,1A19W_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY6SDX7SDY18_2020-11-19_10-03-10.BMP,1,1,0,0.92,0,1
13986,2RLAK_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX4DY11SDX2SDY10_2020-11-14_10-37-23.BMP,1,1,0,0.77,0,1
13987,S51HO_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX10DY14SDX7SDY14_2020-12-27_21-17-25.BMP,1,1,1,0.88,0,1
13988,S5HPO_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX10DY14SDX7SDY18_2020-11-29_16-30-31.BMP,1,1,0,0.58,0,1
13989,J7VDO_FSGB_VE_MEAS_FIB_{MEASURE}_P010_DX10DY3SDX7SDY17_2020-11-30_21-43-53.BMP,1,1,0,0.76,0,1
13990,S519I_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX6DY11SDX5SDY18_2020-12-01_19-36-45.BMP,1,1,0,0.77,0,1
13991,3JOTK_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX14DY6SDX6SDY25_2020-11-24_11-48-59.BMP,1,1,0,0.59,0,1
13992,2RLQG_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY4SDX2SDY10_2020-12-13_08-45-37.BMP,1,1,0,0.53,0,1
13993,V91KK_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY6SDX7SDY18_2020-11-01_16-59-41.BMP,1,1,0,0.7,0,1
13994,S51HU_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX14DY11SDX7SDY18_2020-12-13_16-02-42.BMP,1,1,0,0.71,0,1
13995,5X6WQ_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX5DY11SDX5SDY31_2020-11-03_01-11-20.BMP,1,1,0,0.71,0,1
13996,V929Q_FSGB_VE_MEAS_FIB_{MEASURE}_P001_DX10DY9SDX7SDY18_2020-12-21_03-43-13.BMP,1,1,1,0.84,0,1
13997,5X6W4_FSGB_VE_MEAS_FIB_{MEASURE}_P011_DX10DY15SDX5SDY33_2020-12-27_16-57-16.BMP,1,1,0,0.6,0,1
13998,S511Q_FSGB_VE_MEAS_FIB_{MEASURE}_P008_DX14DY6SDX7SDY18_2020-12-22_04-30-40.BMP,1,1,0,0.53,0,1
13999,5X6UQ_FSGB_VE_MEAS_FIB_{MEASURE}_P016_DX10DY15SDX5SDY30_2020-11-06_07-36-09.BMP,1,1,0,0.4,0,1
14000,I6V4S_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY6SDX2SDY10_2020-12-20_00-15-20.BMP,1,1,0,0.94,0,1
14001,I6U4C_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY6SDX2SDY10_2020-11-30_08-39-54.BMP,1,1,0,0.45,0,1
14002,1P30W_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX10DY14SDX7SDY17_2020-11-05_14-02-44.BMP,1,1,1,0.72,0,1
14003,I6UXI_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX4DY11SDX2SDY10_2020-11-27_09-34-04.BMP,1,1,0,0.91,0,1
14004,2RLKY_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY6SDX2SDY10_2020-11-23_23-12-57.BMP,1,1,0,0.52,0,1
14005,5X6UQ_FSGB_VE_MEAS_FIB_{MEASURE}_P020_DX9DY2SDX5SDY28_2020-11-06_07-36-09.BMP,1,1,1,0.78,0,1
14006,S51HU_FSGB_VE_MEAS_FIB_{MEASURE}_P001_DX10DY9SDX7SDY18_2020-12-13_14-27-03.BMP,1,1,1,0.93,0,1
14007,S50ZQ_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX10DY9SDX7SDY20_2020-12-11_16-57-59.BMP,1,1,1,0.94,0,1
14008,I6V6M_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX4DY11SDX2SDY10_2020-12-18_03-24-29.BMP,1,1,0,0.42,0,1
14009,5X6W6_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX8DY8SDX5SDY31_2020-12-23_17-02-35.BMP,1,1,0,0.57,0,1
14010,8XJN2_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX12DY14SDX5SDY31_2020-12-12_12-58-44.BMP,1,1,0,0.46,0,1
14011,I6V0A_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX9DY12SDX2SDY10_2020-12-09_21-05-52.BMP,1,1,0,0.69,0,1
14012,U8LU8_FSGB_VE_MEAS_FIB_{MEASURE}_P008_DX14DY6SDX7SDY18_2020-11-09_07-51-00.BMP,1,1,0,0.62,0,1
14013,2RLO0_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY4SDX2SDY10_2020-11-19_15-15-54.BMP,1,1,0,0.52,0,1
14014,S511Y_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-12-17_13-33-57.BMP,1,1,0,0.52,0,1
14015,3JO9W_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX6SDY25_2020-12-22_20-13-37.BMP,1,1,0,0.87,0,1
14016,2RKZS_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY4SDX2SDY10_2020-11-01_02-44-40.BMP,1,1,0,0.67,0,1
14017,3AJ5W_FSGB_VE_MEAS_FIB_{MEASURELB}_P008_DX14DY6SDX7SDY18_2020-12-27_16-39-57.BMP,1,1,0,0.49,0,1
14018,2RLA0_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY4SDX2SDY10_2020-11-07_22-00-21.BMP,1,1,1,0.93,0,1
14019,1A1QY_FSGB_VE_MEAS_FIB_{MEASURE}_P008_DX14DY6SDX7SDY18_2020-12-18_15-21-30.BMP,1,1,0,0.6,0,1
14020,I6UC8_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY4SDX2SDY10_2020-12-13_04-29-15.BMP,1,1,1,0.65,0,1
14021,2RLMM_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX9DY12SDX2SDY10_2020-11-12_03-47-37.BMP,1,1,0,0.41,0,1
14022,I6UVO_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY4SDX2SDY10_2020-12-10_03-44-42.BMP,1,1,0,0.76,0,1
14023,5X6W6_FSGB_VE_MEAS_FIB_{MEASURE}_P013_DX13DY14SDX5SDY32_2020-12-23_17-02-35.BMP,1,1,0,0.76,0,1
14024,2RKHW_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX9DY12SDX2SDY9_2020-11-01_07-34-08.BMP,1,1,0,0.47,0,1
14025,I6UWY_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY4SDX2SDY10_2020-12-10_07-10-31.BMP,1,1,0,0.5,0,1
14026,2RLKU_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY4SDX2SDY10_2020-12-08_09-37-04.BMP,1,1,0,0.53,0,1
14027,I6V6M_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX9DY12SDX2SDY10_2020-12-18_03-24-29.BMP,1,1,0,0.85,0,1
14028,I6V2Y_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY6SDX2SDY10_2020-12-18_10-09-28.BMP,1,1,0,0.71,0,1
14029,1PIIU_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY6SDX7SDY17_2020-12-16_23-00-00.BMP,1,1,0,0.59,0,1
14030,1A19W_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX14DY11SDX7SDY18_2020-11-19_10-03-10.BMP,1,1,1,0.56,0,1
14031,S50ZO_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-11-18_07-03-30.BMP,1,1,1,0.49,0,1
14032,Q8QMA_FSGB_VE_MEAS_FIB_{MEASURELB}_P009_DX10DY3SDX7SDY18_2020-11-16_19-03-08.BMP,1,1,1,0.55,0,1
14033,S5HTY_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX6DY11SDX7SDY18_2020-12-18_16-50-23.BMP,1,1,1,0.65,0,1
14034,S50ZQ_FSGB_VE_MEAS_FIB_{MEASURE}_P014_DX10DY9SDX7SDY16_2020-12-11_14-12-03.BMP,1,1,0,0.59,0,1
14035,1P30W_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX10DY3SDX7SDY17_2020-11-05_14-02-44.BMP,1,1,1,0.56,0,1
14036,I6V1A_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY4SDX2SDY10_2020-12-13_02-22-58.BMP,1,1,0,0.94,0,1
14037,2RKMW_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY4SDX2SDY10_2020-11-16_21-01-30.BMP,1,1,0,0.5,0,1
14038,2RLLG_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX9DY12SDX2SDY10_2020-11-08_15-39-56.BMP,1,1,1,0.66,0,1
14039,2RLQA_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY6SDX2SDY10_2020-11-23_12-46-54.BMP,1,1,0,0.93,0,1
14040,2RL0Q_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY6SDX2SDY10_2020-11-16_07-15-18.BMP,1,1,0,0.75,0,1
14041,5X6UQ_FSGB_VE_MEAS_FIB_{MEASURE}_P014_DX13DY14SDX5SDY26_2020-11-07_08-51-33.BMP,1,1,1,0.77,0,1
14042,I6UYA_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY6SDX2SDY10_2020-11-21_15-46-08.BMP,1,1,1,0.48,0,1
14043,2RKKY_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX4DY11SDX2SDY9_2020-11-01_04-43-23.BMP,1,1,0,0.43,0,1
14044,M3RDM_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX17DY5SDX5SDY31_2020-11-07_03-37-17.BMP,1,1,0,0.69,0,1
14045,8XJG6_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX17DY5SDX5SDY31_2020-11-27_09-23-52.BMP,1,1,0,0.49,0,1
14046,2RL5O_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX9DY12SDX2SDY10_2020-12-10_09-53-10.BMP,1,1,0,0.6,0,1
14047,S51HU_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX10DY14SDX7SDY18_2020-12-13_16-02-42.BMP,1,1,0,0.65,0,1
14048,8XJ6U_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX8DY8SDX5SDY31_2020-11-26_08-17-37.BMP,1,1,0,0.87,0,1
14049,I6V04_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY4SDX2SDY10_2020-12-09_11-33-00.BMP,1,1,0,0.66,0,1
14050,2RKRS_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY4SDX2SDY10_2020-11-13_00-41-05.BMP,1,1,0,0.45,0,1
14051,1A1Q0_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-12-12_18-02-22.BMP,1,1,1,0.53,0,1
14052,6GIX8_FSGB_VE_MEAS_FIB_{MEASURELB}_P007_DX6DY6SDX7SDY18_2020-11-07_03-04-17.BMP,1,1,1,0.82,0,1
14053,1PIIU_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX3DY9SDX7SDY17_2020-12-16_23-00-00.BMP,1,1,1,0.55,0,1
14054,2RL0Q_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY4SDX2SDY10_2020-11-16_07-15-18.BMP,1,1,1,0.64,0,1
14055,I6V6C_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX9DY12SDX2SDY10_2020-12-12_08-55-24.BMP,1,1,0,0.63,0,1
14057,8XJ6U_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX11DY5SDX5SDY31_2020-11-26_08-17-37.BMP,1,0,1,0.21,2,1
14059,6GJ16_FSGB_VE_MEAS_FIB_{MEASURELB}_P001_DX10DY9SDX7SDY18_2020-11-17_04-48-32.BMP,1,0,1,0.16,1,1
14060,S5116_FSGB_VE_MEAS_FIB_{MEASURE}_P010_DX10DY3SDX7SDY17_2020-11-28_07-29-13.BMP,1,0,0,0.52,2,1
14061,2RLP4_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX4DY11SDX2SDY10_2020-11-16_05-21-04.BMP,1,0,0,0.49,2,1
14063,2RLKY_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX9DY12SDX2SDY9_2020-11-26_14-43-55.BMP,1,0,0,0.57,2,1
14065,1A19W_FSGB_VE_MEAS_FIB_{MEASURE}_P011_DX6DY6SDX7SDY17_2020-11-18_13-23-35.BMP,1,0,1,0.49,2,1
14066,1P37I_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX10DY3SDX7SDY14_2020-12-21_20-04-29.BMP,1,0,0,0.48,2,1
14073,I6U4C_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX9DY12SDX2SDY10_2020-11-30_08-39-54.BMP,1,0,0,0.24,1,1
14074,3JOTK_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX14DY6SDX6SDY23_2020-11-24_20-24-31.BMP,1,0,0,0.27,2,1
14078,3JOM4_FSGB_VE_MEAS_FIB_{MEASURE}_P011_DX11DY5SDX6SDY25_2020-11-30_16-29-21.BMP,1,0,0,0.45,1,1
14084,1A196_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY6SDX7SDY18_2020-11-26_22-52-17.BMP,1,0,1,0.54,1,1
14085,1AHSK_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX6DY11SDX7SDY18_2020-12-12_01-58-31.BMP,1,0,1,0.52,2,1
14087,2RLKY_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX16DY6SDX2SDY9_2020-11-26_14-43-55.BMP,1,0,0,0.6,2,1
14091,1A1RY_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-12-21_20-35-37.BMP,1,0,0,0.19,2,1
14092,I6V40_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY6SDX2SDY10_2020-12-21_20-41-57.BMP,1,0,0,0.22,1,1
14093,I6UPQ_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY6SDX2SDY10_2020-11-15_02-33-46.BMP,1,0,1,0.47,2,1
14095,L5M3A_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX6DY11SDX7SDY17_2020-12-05_17-39-41.BMP,1,0,1,0.23,1,1
14096,1A1PA_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX14DY11SDX7SDY18_2020-12-12_07-51-19.BMP,1,0,0,0.21,1,1
14099,I6V3W_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX9DY12SDX2SDY10_2020-11-29_15-28-31.BMP,1,0,0,0.5,2,1
14101,I6UXI_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY6SDX2SDY10_2020-11-27_09-34-04.BMP,1,0,0,0.4,1,1
14102,I6V8W_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY6SDX2SDY10_2020-12-22_08-05-51.BMP,1,0,0,0.28,2,1
14104,2RLMW_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX9DY12SDX2SDY10_2020-11-25_03-47-20.BMP,1,0,0,0.57,1,1
14105,5X6UQ_FSGB_VE_MEAS_FIB_{MEASURE}_P011_DX11DY5SDX5SDY28_2020-11-06_07-36-09.BMP,1,0,0,0.48,2,1
14107,2RLWY_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX14DY13SDX2SDY9_2020-12-30_11-35-25.BMP,1,0,1,0.29,1,1
14108,U8MC8_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX10DY3SDX7SDY18_2020-12-16_15-12-36.BMP,1,0,0,0.54,1,1
14109,V91KK_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX10DY3SDX7SDY18_2020-11-01_16-59-41.BMP,1,0,1,0.41,2,1
14114,1A196_FSGB_VE_MEAS_FIB_{MEASURE}_P001_DX10DY9SDX7SDY18_2020-11-26_20-06-22.BMP,1,0,1,0.49,2,1
14115,S5HTS_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX10DY3SDX7SDY18_2020-11-10_21-35-27.BMP,1,0,1,0.12,1,1
14118,I6UGS_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX14DY13SDX2SDY10_2020-12-24_02-53-08.BMP,1,0,0,0.27,2,1
14124,2RLR4_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY6SDX2SDY10_2020-12-22_02-17-01.BMP,1,0,0,0.2,1,1
14126,2RLJE_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX9DY12SDX2SDY10_2020-11-01_03-29-46.BMP,1,0,0,0.39,2,1
14127,1A196_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX6DY11SDX7SDY18_2020-11-26_22-52-17.BMP,1,0,0,0.41,2,1
14132,5X6VI_FSGB_VE_MEAS_FIB_{MEASURE}_P012_DX7DY14SDX5SDY32_2020-11-02_04-33-58.BMP,1,0,0,0.21,2,1
14138,2RLQE_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY4SDX2SDY10_2020-12-13_10-58-20.BMP,1,1,0,0.48,0,1
14139,L5LHA_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX10DY3SDX7SDY18_2020-12-11_05-07-40.BMP,1,1,0,0.59,0,1
14140,1A1QY_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX6DY11SDX7SDY18_2020-12-18_15-21-30.BMP,1,1,0,0.7,0,1
14141,V9260_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX10DY14SDX7SDY17_2020-11-02_12-46-03.BMP,1,1,0,0.88,0,1
14142,I6UU6_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY6SDX2SDY10_2020-12-12_07-19-41.BMP,1,1,0,0.65,0,1
14143,2RLMU_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX4DY11SDX2SDY10_2020-11-01_05-41-34.BMP,1,1,0,0.58,0,1
14144,U8LU8_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX10DY3SDX7SDY18_2020-11-09_07-51-00.BMP,1,1,0,0.83,0,1
14145,I6U96_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX14DY13SDX2SDY10_2020-12-10_08-38-49.BMP,1,1,0,0.66,0,1
14146,I6V1E_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX9DY12SDX2SDY10_2020-12-10_12-48-49.BMP,1,1,0,0.68,0,1
14147,5X6UQ_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX10DY9SDX5SDY29_2020-11-06_23-06-48.BMP,1,1,0,0.68,0,1
14148,I6V6M_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY6SDX2SDY10_2020-12-18_03-24-29.BMP,1,1,1,0.54,0,1
14149,8XJDG_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX11DY5SDX5SDY31_2020-11-26_22-07-37.BMP,1,1,0,0.61,0,1
14150,2RLNK_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX4DY11SDX2SDY10_2020-11-19_11-41-15.BMP,1,1,0,0.8,0,1
14151,S50ZQ_FSGB_VE_MEAS_FIB_{MEASURE}_P008_DX6DY6SDX7SDY20_2020-12-11_16-57-59.BMP,1,1,1,0.41,0,1
14152,2RLQ0_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY4SDX2SDY10_2020-12-01_13-04-42.BMP,1,1,0,0.74,0,1
14153,I6UXG_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX16DY6SDX2SDY10_2020-11-27_09-21-32.BMP,1,1,0,0.7,0,1
14154,I6V00_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY6SDX2SDY10_2020-12-07_14-31-55.BMP,1,1,0,0.63,0,1
14155,2RLN2_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX16DY6SDX2SDY10_2020-11-19_03-21-38.BMP,1,1,0,0.47,0,1
