,file name,label,vanti,train \ test,score
726,9A0V4_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-09-14_15-27-30.BMP,0,0,0,0.58
727,T10H4_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-05-01_07-38-11.BMP,0,0,1,0.94
728,Y50XM_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-06-04_22-42-27.BMP,0,0,0,0.46
729,S701O_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-09-28_04-10-28.BMP,0,0,0,0.66
730,W30E2_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-07-03_17-43-28.BMP,0,0,0,0.45
731,6U0OC_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-09-13_12-07-37.BMP,0,0,0,0.68
732,5C16G_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-01-23_05-09-44.BMP,0,0,0,0.48
733,9A0VU_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-09-24_23-45-46.BMP,0,0,0,0.78
734,4P0RU_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX12DY6SDX8SDY17_2020-11-06_13-11-27.BMP,0,0,1,0.92
735,7QI8Q_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-11-05_00-45-05.BMP,0,0,0,0.67
736,7N0L6_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-01-01_07-37-13.BMP,0,0,1,0.87
737,Y50YI_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX7SDY17_2020-07-13_20-40-35.BMP,0,0,1,0.55
738,4P0PO_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-11-01_14-36-35.BMP,0,0,0,0.85
739,Y50ZO_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-08-25_10-15-03.BMP,0,0,0,0.45
740,Y50XA_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-06-30_21-11-29.BMP,0,0,0,0.61
741,Y50YM_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-05-28_12-28-14.BMP,0,0,0,0.65
742,4P0PY_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-11-01_05-36-25.BMP,0,0,1,0.72
743,9A0S8_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-04-17_10-17-06.BMP,0,0,0,0.66
744,Y50T6_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX7SDY17_2020-07-07_04-00-06.BMP,0,0,0,0.65
745,N606A_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY16_2020-12-01_09-05-20.BMP,0,0,0,0.76
746,4P0RU_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-11-06_09-57-12.BMP,0,0,0,0.90
747,Y50ZC_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-07-19_11-15-47.BMP,0,0,0,0.41
748,Y50YC_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-08-22_22-38-21.BMP,0,0,1,0.94
749,Y512A_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-05-19_04-56-49.BMP,0,0,0,0.71
750,7N0N0_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-05-07_21-54-15.BMP,0,0,0,0.77
751,Y5116_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-10-13_04-11-50.BMP,0,0,0,0.75
752,6U0NO_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX12DY6SDX8SDY17_2020-09-24_17-05-40.BMP,0,0,1,0.91
753,7N0MQ_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-05-05_23-10-13.BMP,0,0,0,0.67
754,7QI8S_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-11-04_18-08-24.BMP,0,0,1,0.45
755,5C16G_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-01-23_05-09-44.BMP,0,0,0,0.51
756,Y511Q_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-05-19_05-18-50.BMP,0,0,0,0.93
757,4P0RS_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-10-21_18-49-09.BMP,0,0,0,0.46
758,7N0N2_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-06-06_05-03-32.BMP,0,0,0,0.42
759,Y510I_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-03-06_12-14-00.BMP,0,0,0,0.53
760,4P0P6_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-09-19_19-34-01.BMP,0,0,0,0.68
761,S701O_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-09-28_04-10-28.BMP,0,0,0,0.90
762,Y50ZE_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-08-08_13-42-36.BMP,0,0,0,0.51
763,9A0TA_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-03-13_23-21-50.BMP,0,0,1,0.48
764,T10GC_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-06-10_05-22-17.BMP,0,0,0,0.80
765,9A0V2_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-07-20_20-56-02.BMP,0,0,0,0.40
766,9A0V4_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-09-14_15-27-30.BMP,0,0,0,0.41
767,4P0PU_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-10-09_02-36-53.BMP,0,0,0,0.63
768,4P0RE_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY16_2020-11-24_07-58-07.BMP,0,0,1,0.76
769,Y50Z8_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-12-15_08-18-10.BMP,0,0,0,0.79
770,Y5128_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-05-08_10-03-21.BMP,0,0,0,0.53
771,9A0V0_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-08-17_15-32-15.BMP,0,0,0,0.61
772,7N0MQ_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-05-05_23-10-13.BMP,0,0,0,0.92
773,6U0NW_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-09-11_12-23-35.BMP,0,0,1,0.67
774,Y50T0_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-08-23_18-05-33.BMP,0,0,0,0.43
775,Y50ZC_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-07-19_11-15-47.BMP,0,0,0,0.77
776,4P0Q0_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-10-11_03-16-14.BMP,0,0,0,0.62
777,4P0SG_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-09-15_03-04-47.BMP,0,0,0,0.43
778,9A0SC_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-03-17_03-30-57.BMP,0,0,0,0.56
779,Y50XE_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-06-27_14-13-26.BMP,0,0,1,0.88
780,7N0M6_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY16_2020-03-04_20-52-05.BMP,0,0,0,0.73
781,9A0SC_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-03-17_03-30-57.BMP,0,0,0,0.68
782,Y50QY_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-06-10_17-49-30.BMP,0,0,0,0.86
783,Y511I_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-09-03_05-41-17.BMP,0,0,1,0.79
784,Y5112_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY15_2020-10-10_00-12-13.BMP,0,0,0,0.56
785,9A0V0_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-08-17_15-32-15.BMP,0,0,1,0.42
786,Y510K_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY16_2020-10-17_22-27-31.BMP,0,0,0,0.71
787,7N0MQ_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY16_2020-05-06_07-20-54.BMP,0,0,0,0.43
788,6U0OG_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-09-04_20-14-41.BMP,0,0,0,0.45
789,S700I_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-05-08_03-28-05.BMP,0,0,1,0.50
790,6U0OO_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-11-19_20-38-45.BMP,0,0,0,0.73
791,7QI8O_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-10-14_14-13-23.BMP,0,0,0,0.46
792,4P0Q0_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-10-11_04-10-48.BMP,0,0,0,0.81
793,Y510K_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-10-17_20-55-41.BMP,0,0,0,0.94
794,S702Q_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-09-13_13-14-21.BMP,0,0,0,0.53
795,4P0RM_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY16_2020-11-01_04-09-24.BMP,0,0,0,0.80
796,Y5118_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY16_2020-08-10_23-58-19.BMP,0,0,0,0.90
797,W30DW_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-06-15_16-23-26.BMP,0,0,0,0.85
798,4P0PU_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY16_2020-10-09_04-12-29.BMP,0,0,0,0.47
799,Y510K_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-10-17_20-55-41.BMP,0,0,1,0.69
800,S700I_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-05-08_03-28-05.BMP,0,0,0,0.94
801,S700Q_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-06-04_07-34-21.BMP,0,0,0,0.59
802,9A0S2_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-01-31_15-54-36.BMP,0,0,0,0.92
803,Y5110_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-08-14_03-41-31.BMP,0,0,0,0.94
804,T10GC_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-06-10_05-22-17.BMP,0,0,1,0.64
805,7N0LG_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-02-06_01-04-17.BMP,0,0,1,0.46
806,W30E6_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-06-04_22-44-56.BMP,0,0,0,0.66
807,Y511I_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY16_2020-09-03_08-01-40.BMP,0,0,0,0.75
808,S7012_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX5SDY16_2020-09-01_20-38-48.BMP,0,0,0,0.68
809,4P0Q0_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-10-11_04-10-48.BMP,0,0,0,0.77
810,4P0PY_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-11-01_05-36-25.BMP,0,0,0,0.84
811,7N0KS_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-02-04_19-25-06.BMP,0,0,0,0.44
812,Y50WY_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-06-04_05-57-27.BMP,0,0,0,0.94
813,9UHJ0_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-11-02_16-26-26.BMP,0,0,0,0.65
814,Y512A_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-05-19_04-56-49.BMP,0,0,0,0.78
815,9A0SE_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-04-22_15-45-32.BMP,0,0,0,0.70
816,Y5124_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY15_2020-12-05_15-02-20.BMP,0,0,0,0.44
817,Y50ZE_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-08-08_19-47-50.BMP,0,0,0,0.44
818,4P0PK_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-10-11_02-30-09.BMP,0,0,0,0.75
819,T10H0_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX12DY6SDX8SDY15_2020-06-18_17-28-42.BMP,0,0,0,0.84
820,T10HM_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-05-28_20-11-15.BMP,0,0,0,0.89
821,9UHIU_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-10-21_23-38-33.BMP,0,0,0,0.72
822,9A0SO_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-02-18_15-52-18.BMP,0,0,0,0.88
823,G1070_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY16_2020-01-28_11-30-05.BMP,0,0,0,0.89
824,Y50ZG_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-06-18_22-30-44.BMP,0,0,0,0.60
825,Y5124_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY16_2020-12-05_15-02-20.BMP,0,0,1,0.46
826,2CICW_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-09-20_07-52-47.BMP,0,0,0,0.75
827,9A0V6_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-09-11_14-51-46.BMP,0,0,0,0.81
828,4P0QU_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY16_2020-10-29_10-58-49.BMP,0,0,0,0.56
829,Y511G_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-09-26_21-24-48.BMP,0,0,0,0.92
830,4P0QQ_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-10-22_15-38-00.BMP,0,0,0,0.61
831,4P0PU_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY16_2020-10-09_04-12-29.BMP,0,0,1,0.74
832,Y50ZS_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-08-06_10-02-10.BMP,0,0,0,0.41
833,Y510S_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-07-13_15-47-08.BMP,0,0,0,0.45
834,Y50Q2_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-07-02_09-29-40.BMP,0,0,1,0.69
835,4P0SG_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-09-15_03-04-47.BMP,0,0,0,0.65
836,4P0RE_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY16_2020-11-24_07-58-07.BMP,0,0,1,0.54
837,Y50XA_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-06-30_21-11-29.BMP,0,0,0,0.66
838,Y50QY_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-06-10_17-49-30.BMP,0,0,1,0.44
839,7N0K6_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2019-12-31_21-27-43.BMP,0,0,0,0.42
840,Y50ZO_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY16_2020-08-25_11-00-14.BMP,0,0,1,0.81
841,S702W_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-09-10_05-12-44.BMP,0,0,0,0.40
842,Y50RE_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-07-22_00-51-51.BMP,0,0,0,0.49
843,T10H4_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-05-01_07-38-11.BMP,0,0,1,0.75
844,7N0N8_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-05-28_22-25-29.BMP,0,0,1,0.87
845,Y50ZS_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-08-06_10-02-10.BMP,0,0,1,0.71
846,Y50SM_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-06-26_03-20-12.BMP,0,0,0,0.85
847,Y50XM_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-06-04_21-18-05.BMP,0,0,0,0.90
848,Y50RY_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-08-16_12-21-50.BMP,0,0,0,0.59
849,S700U_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-09-26_20-36-11.BMP,0,0,0,0.81
850,Y50T6_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-07-07_01-01-45.BMP,0,0,1,0.49
851,9A0S2_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-01-31_15-54-36.BMP,0,0,0,0.76
852,7N0LE_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY15_2020-02-06_05-18-06.BMP,0,0,0,0.85
853,Y50RY_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-08-16_12-21-50.BMP,0,0,0,0.86
854,Y50ZE_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-08-08_19-47-50.BMP,0,0,1,0.82
855,Y5124_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-12-03_00-11-54.BMP,0,0,0,0.71
856,Y511G_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY16_2020-09-27_02-34-41.BMP,0,0,0,0.61
857,7N0KS_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-02-04_19-25-06.BMP,0,0,0,0.67
858,4P0QU_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX12DY6SDX8SDY16_2020-10-29_10-58-49.BMP,0,0,1,0.73
859,Y50XM_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-06-04_21-18-05.BMP,0,0,0,0.89
860,S700Q_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-06-04_05-54-38.BMP,0,0,0,0.78
861,Y50Y0_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-08-16_11-40-42.BMP,0,0,0,0.67
862,7N0JI_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-02-04_19-19-27.BMP,0,0,0,0.91
863,Y50XA_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-06-30_21-11-29.BMP,0,0,0,0.48
864,7QI8S_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-11-04_18-08-24.BMP,0,0,0,0.56
865,Y50ZM_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-05-31_12-49-44.BMP,0,0,0,0.42
866,5C16G_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-01-23_05-09-44.BMP,0,0,0,0.61
867,Y511I_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-09-03_05-41-17.BMP,0,0,0,0.48
868,7QI8U_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-11-06_17-51-10.BMP,0,0,0,0.60
869,T10GE_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-04-29_11-45-49.BMP,0,0,0,0.73
870,9A0SE_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-04-22_15-45-32.BMP,0,0,0,0.56
871,7N0MQ_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-05-05_23-10-13.BMP,0,0,0,0.75
872,2CICW_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-09-20_07-52-47.BMP,0,0,1,0.75
873,Y50T6_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-07-07_01-01-45.BMP,0,0,0,0.77
874,Y50ZQ_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-07-29_00-04-09.BMP,0,0,0,0.72
875,7N0MQ_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-05-05_23-10-13.BMP,0,0,0,0.84
876,Y50Q2_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-07-02_09-29-40.BMP,0,0,0,0.89
877,Y510S_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX7SDY17_2020-07-13_21-12-50.BMP,0,0,0,0.73
878,9A0VU_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-09-25_14-19-57.BMP,0,0,0,0.69
879,7N0MQ_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY16_2020-05-06_07-20-54.BMP,0,0,0,0.61
880,Y5116_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-10-13_04-11-50.BMP,0,0,0,0.69
881,Y50Q2_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY15_2020-07-02_14-26-01.BMP,0,0,0,0.92
882,Y50Q2_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY15_2020-07-02_14-26-01.BMP,0,0,0,0.81
883,T10GA_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-04-16_07-46-52.BMP,0,0,0,0.54
884,Y50QY_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-06-10_17-49-30.BMP,0,0,0,0.78
885,4P0RO_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-12-06_10-40-26.BMP,0,0,1,0.83
886,7QI8W_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-12-01_01-36-18.BMP,0,0,0,0.71
887,S702W_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-09-10_05-12-44.BMP,0,0,0,0.93
888,T10GC_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-06-10_05-22-17.BMP,0,0,1,0.57
889,7EIGQ_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-11-10_13-52-40.BMP,0,0,0,0.50
890,Y50Y0_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-08-16_11-40-42.BMP,0,0,0,0.50
891,Y50Q4_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-06-01_21-06-26.BMP,0,0,1,0.64
892,T10HQ_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-05-28_20-11-59.BMP,0,0,0,0.66
893,Y511S_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-05-09_23-38-57.BMP,0,0,0,0.81
894,N606G_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-10-15_12-33-35.BMP,0,0,1,0.46
895,Y5128_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-05-08_10-03-21.BMP,0,0,0,0.88
896,Y511A_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY15_2020-08-27_01-54-47.BMP,0,0,0,0.67
897,7EIGQ_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-11-10_13-52-40.BMP,0,0,0,0.91
898,4P0R0_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-11-18_07-32-13.BMP,0,0,0,0.70
899,4P0RM_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY16_2020-11-01_04-09-24.BMP,0,0,1,0.91
900,9UHJ2_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-11-29_13-51-26.BMP,0,0,0,0.74
901,Y50ZE_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-08-08_14-46-29.BMP,0,0,0,0.76
902,Y511A_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY16_2020-08-27_01-54-47.BMP,0,0,0,0.86
903,Y512U_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-11-18_15-40-06.BMP,0,0,0,0.53
904,4P0PU_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY16_2020-10-09_04-12-29.BMP,0,0,1,0.44
905,7N0KQ_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-01-31_17-48-19.BMP,0,0,1,0.61
906,7N0LG_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-02-06_01-04-17.BMP,0,0,0,0.61
907,Y50T0_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-08-23_18-05-33.BMP,0,0,1,0.43
