,file name,label,vanti,train \ test,score,vanti with PR
426,1A1LU_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX16DY5SDX9SDY34_2020-11-27_14-07-12.JPG,0,1,1,0.57,1.0
438,1A1LW_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX15DY8SDX5SDY16_2020-11-25_08-00-15.JPG,0,1,0,0.49,1.0
439,1A1LW_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX15DY8SDX10SDY15_2020-11-25_08-00-15.JPG,0,1,0,0.34,1.0
440,1A1LW_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX10DY4SDX3SDY20_2020-11-25_08-00-15.JPG,0,1,0,0.33,1.0
446,1A1LY_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX16DY5SDX6SDY24_2020-11-01_18-23-02.JPG,0,1,0,0.16,1.0
448,1A1LY_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX9DY7SDX5SDY16_2020-11-01_18-23-02.JPG,0,1,0,0.53,1.0
449,1A1LY_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX13DY3SDX4SDY9_2020-11-01_18-23-02.JPG,0,1,0,0.34,1.0
452,1A1M2_RWHM_VE_MEAS_CD_SEM_{S5_80_1_S5_LW_M1}_DX3DY8SDX4SDY30_2020-11-22_01-03-33.JPG,0,1,0,0.53,1.0
457,1A1M2_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX8DY13SDX11SDY29_2020-11-22_01-03-33.JPG,0,1,0,0.2,1.0
460,1A1M2_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX4DY12SDX13SDY18_2020-11-22_01-03-33.JPG,0,1,0,0.47,1.0
464,1A1M4_RWHM_VE_MEAS_CD_SEM_{S5_80_1_S5_LW_M1}_DX12DY6SDX12SDY42_2020-12-07_01-21-56.JPG,0,1,0,0.22,1.0
465,1A1M4_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX5DY9SDX9SDY34_2020-12-07_01-21-56.JPG,0,1,0,0.13,1.0
467,1A1M4_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX16DY5SDX12SDY6_2020-12-07_01-21-56.JPG,0,1,0,0.52,1.0
468,1A1M4_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX9DY7SDX5SDY16_2020-12-07_01-21-56.JPG,0,1,0,0.4,1.0
470,1A1M4_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX13DY3SDX8SDY11_2020-12-07_01-21-56.JPG,0,1,0,0.46,1.0
474,1A1M6_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX4DY12SDX3SDY20_2020-12-13_09-07-50.JPG,0,1,0,0.32,1.0
476,1A1M6_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX10DY4SDX2SDY33_2020-12-13_09-07-50.JPG,0,1,0,0.26,1.0
478,1A1M6_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX16DY11SDX3SDY20_2020-12-13_09-07-50.JPG,0,1,0,0.34,1.0
479,1A1M6_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX16DY11SDX7SDY40_2020-12-13_09-07-50.JPG,0,1,0,0.39,1.0
481,1A1M8_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX4DY6SDX9SDY34_2020-12-06_03-03-24.JPG,0,1,0,0.44,1.0
484,1A1M8_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX9DY7SDX10SDY15_2020-12-06_03-03-24.JPG,0,1,0,0.34,1.0
499,1A1MC_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX14DY10SDX9SDY34_2020-12-15_23-35-58.JPG,0,1,0,0.5,1.0
507,1A1MC_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX16DY11SDX2SDY33_2020-12-15_23-35-58.JPG,0,1,0,0.24,1.0
523,1A1MI_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX8DY10SDX5SDY37_2020-12-12_21-41-45.JPG,0,1,0,0.5,1.0
526,1A1MI_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX13DY3SDX14SDY27_2020-12-12_21-41-45.JPG,0,1,1,0.41,1.0
530,1A1MK_RWHM_VE_MEAS_CD_SEM_{S5_80_1_S5_LW_M1}_DX10DY9SDX1SDY11_2020-11-26_19-31-04.JPG,0,1,1,0.24,1.0
532,1A1MK_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX14DY10SDX9SDY34_2020-11-26_19-31-04.JPG,0,1,1,0.32,1.0
534,1A1MK_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX15DY8SDX5SDY37_2020-11-26_19-31-04.JPG,0,1,1,0.6,1.0
537,1A1MM_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX5DY9SDX6SDY24_2020-12-16_00-10-58.JPG,0,1,1,0.33,1.0
543,1A1MM_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX13DY12SDX4SDY9_2020-12-16_00-10-58.JPG,0,1,1,0.23,1.0
551,1A1MO_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX4DY6SDX9SDY34_2020-12-13_15-46-42.JPG,0,1,0,0.21,1.0
553,1A1MO_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX5DY9SDX12SDY6_2020-12-13_15-46-42.JPG,0,1,0,0.25,1.0
560,1A1MQ_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX5DY9SDX12SDY6_2020-12-12_20-22-07.JPG,0,1,0,0.23,1.0
568,1A1MS_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX4DY6SDX6SDY24_2020-11-27_13-39-36.JPG,0,1,0,0.16,1.0
572,1A1MS_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX10DY4SDX3SDY20_2020-11-27_13-39-36.JPG,0,1,1,0.47,1.0
573,1A1MS_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX16DY11SDX2SDY33_2020-11-27_13-39-36.JPG,0,1,0,0.12,1.0
576,1A1MU_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX8DY10SDX5SDY16_2020-12-12_20-22-07.JPG,0,1,0,0.32,1.0
578,1A1MU_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX11DY14SDX5SDY16_2020-12-12_20-22-07.JPG,0,1,1,0.24,1.0
580,1A1MU_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX11DY14SDX13SDY45_2020-12-12_20-22-07.JPG,0,1,0,0.5,1.0
588,1A1MY_RWHM_VE_MEAS_CD_SEM_{S5_80_1_S5_LW_M1}_DX3DY8SDX4SDY30_2020-11-26_19-31-04.JPG,0,1,0,0.34,1.0
590,1A1MY_RWHM_VE_MEAS_CD_SEM_{S5_80_1_S5_LW_M1}_DX12DY6SDX12SDY42_2020-11-26_19-31-04.JPG,0,1,1,0.12,1.0
592,1A1MY_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX14DY10SDX6SDY24_2020-11-26_19-31-04.JPG,0,1,0,0.24,1.0
600,1A1N0_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX5DY9SDX12SDY6_2020-12-07_10-45-47.JPG,0,1,0,0.58,1.0
602,1A1N0_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX11DY14SDX10SDY15_2020-12-07_10-45-47.JPG,0,1,0,0.57,1.0
603,1A1N0_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX15DY8SDX5SDY37_2020-12-07_10-45-47.JPG,0,1,0,0.2,1.0
612,1A1N2_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX14DY10SDX6SDY24_2020-11-27_08-55-06.JPG,0,1,0,0.42,1.0
617,1A1N2_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX4DY12SDX13SDY18_2020-11-27_14-07-12.JPG,0,1,1,0.36,1.0
620,1A1N4_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX14DY10SDX9SDY34_2020-12-06_17-22-44.JPG,0,1,0,0.49,1.0
621,1A1N4_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX14DY10SDX12SDY6_2020-12-06_17-22-44.JPG,0,1,0,0.5,1.0
626,1A1N4_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX10DY4SDX2SDY33_2020-12-06_17-22-44.JPG,0,1,0,0.45,1.0
627,1A1N4_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX16DY11SDX13SDY18_2020-12-06_17-22-44.JPG,0,1,1,0.31,1.0
631,1A1N8_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX9DY7SDX5SDY37_2020-12-06_17-22-44.JPG,0,1,0,0.34,1.0
634,1A1N8_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX17DY8SDX4SDY9_2020-12-06_17-22-44.JPG,0,1,0,0.53,1.0
635,1A1N8_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX17DY8SDX14SDY27_2020-12-06_17-22-44.JPG,0,1,1,0.36,1.0
653,1A1NE_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX13DY3SDX4SDY9_2020-12-14_03-47-33.JPG,0,1,0,0.12,1.0
655,1A1NG_RWHM_VE_MEAS_CD_SEM_{S5_80_1_S5_LW_M1}_DX10DY9SDX4SDY30_2020-12-14_04-50-16.JPG,0,1,0,0.12,1.0
656,1A1NG_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX5DY9SDX6SDY24_2020-12-14_04-50-16.JPG,0,1,1,0.48,1.0
659,1A1NG_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX15DY8SDX10SDY15_2020-12-14_04-50-16.JPG,0,1,0,0.38,1.0
661,1A1NI_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX16DY5SDX2SDY40_2020-12-13_09-07-50.JPG,0,1,0,0.27,1.0
663,1A1NI_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX8DY10SDX13SDY45_2020-12-13_09-07-50.JPG,0,1,0,0.49,1.0
666,1A1NI_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX17DY8SDX4SDY9_2020-12-13_09-07-50.JPG,0,1,1,0.12,1.0
674,1A1NK_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX8DY10SDX5SDY16_2020-11-10_20-38-05.JPG,0,1,1,0.2,1.0
677,1A1NM_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX4DY6SDX9SDY34_2020-12-14_04-50-16.JPG,0,1,0,0.2,1.0
680,1A1NM_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX11DY14SDX5SDY16_2020-12-14_04-50-16.JPG,0,1,1,0.47,1.0
682,1A1NM_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX16DY11SDX2SDY33_2020-12-14_04-50-16.JPG,0,1,0,0.39,1.0
685,1A1NU_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX4DY6SDX12SDY6_2020-11-18_11-50-53.JPG,0,1,1,0.16,1.0
709,1A1O0_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX13DY12SDX4SDY9_2020-10-31_07-15-32.JPG,0,1,0,0.16,1.0
710,1A1O0_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX4DY12SDX2SDY33_2020-10-31_07-15-32.JPG,0,1,0,0.2,1.0
716,1A1O2_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX4DY6SDX9SDY34_2020-10-31_01-28-21.JPG,0,1,0,0.51,1.0
718,1A1O2_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX8DY10SDX5SDY37_2020-10-31_01-28-21.JPG,0,1,0,0.24,1.0
723,1A1O4_RWHM_VE_MEAS_CD_SEM_{S5_80_1_S5_LW_M1}_DX6DY11SDX8SDY22_2020-11-19_13-48-07.JPG,0,1,0,0.12,1.0
724,1A1O4_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX4DY6SDX6SDY24_2020-11-19_13-48-07.JPG,0,1,0,0.27,1.0
725,1A1O4_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX4DY6SDX12SDY6_2020-11-19_13-48-07.JPG,0,1,0,0.19,1.0
726,1A1O4_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX13DY3SDX11SDY29_2020-11-19_13-48-07.JPG,0,1,0,0.16,1.0
727,1A1O4_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX17DY8SDX8SDY11_2020-11-19_13-48-07.JPG,0,1,0,0.22,1.0
728,1A1O4_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX4DY12SDX2SDY33_2020-11-19_13-48-07.JPG,0,1,1,0.39,1.0
729,1A1O4_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX16DY11SDX3SDY20_2020-11-19_13-48-07.JPG,0,1,1,0.13,1.0
731,1A1O6_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX9DY7SDX5SDY16_2020-11-19_17-07-53.JPG,0,1,1,0.35,1.0
732,1A1O6_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX9DY7SDX10SDY15_2020-11-19_17-07-53.JPG,0,1,0,0.2,1.0
733,1A1O6_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX11DY14SDX5SDY37_2020-11-19_17-07-53.JPG,0,1,0,0.55,1.0
736,1A1O6_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX7DY5SDX7SDY40_2020-11-19_17-07-53.JPG,0,1,1,0.54,1.0
739,1A1O8_RWHM_VE_MEAS_CD_SEM_{S5_80_1_S5_LW_M1}_DX10DY9SDX8SDY22_2020-10-19_21-00-36.JPG,0,1,0,0.51,1.0
743,1A1O8_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX11DY14SDX10SDY15_2020-10-19_21-00-36.JPG,0,1,0,0.15,1.0
748,1A1OA_RWHM_VE_MEAS_CD_SEM_{S5_80_1_S5_LW_M1}_DX6DY11SDX8SDY22_2020-10-19_21-40-02.JPG,0,1,0,0.38,1.0
751,1A1OA_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX8DY10SDX5SDY16_2020-10-19_21-40-02.JPG,0,1,0,0.15,1.0
754,1A1OA_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX7DY5SDX13SDY18_2020-10-19_21-40-02.JPG,0,1,0,0.37,1.0
755,1A1OK_RWHM_VE_MEAS_CD_SEM_{S5_80_1_S5_LW_M1}_DX3DY8SDX12SDY42_2020-10-22_12-56-17.JPG,0,1,0,0.19,1.0
756,1A1OK_RWHM_VE_MEAS_CD_SEM_{S5_80_1_S5_LW_M1}_DX6DY11SDX12SDY42_2020-10-22_12-56-17.JPG,0,1,0,0.21,1.0
757,1A1OK_RWHM_VE_MEAS_CD_SEM_{S5_80_1_S5_LW_M1}_DX10DY9SDX8SDY22_2020-10-22_12-56-17.JPG,0,1,0,0.16,1.0
758,1A1OK_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX14DY10SDX2SDY40_2020-10-22_12-56-17.JPG,0,1,0,0.44,1.0
759,1A1OK_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX16DY5SDX2SDY40_2020-10-22_12-56-17.JPG,0,1,0,0.32,1.0
760,1A1OK_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX16DY5SDX12SDY6_2020-10-22_12-56-17.JPG,0,1,1,0.15,1.0
762,1A1OK_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX7DY5SDX13SDY18_2020-10-22_12-56-17.JPG,0,1,1,0.55,1.0
763,1A1OK_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX10DY4SDX7SDY40_2020-10-22_12-56-17.JPG,0,1,0,0.4,1.0
776,1A1OO_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX8DY10SDX13SDY45_2020-10-23_23-11-57.JPG,0,1,0,0.53,1.0
779,1A1OO_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX11DY14SDX5SDY16_2020-10-23_23-11-57.JPG,0,1,0,0.38,1.0
780,1A1OO_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX11DY14SDX10SDY15_2020-10-23_23-11-57.JPG,0,1,0,0.52,1.0
781,1A1OO_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX13DY3SDX8SDY11_2020-10-23_23-11-57.JPG,0,1,0,0.41,1.0
782,1A1OO_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX13DY3SDX11SDY29_2020-10-23_23-11-57.JPG,0,1,0,0.27,1.0
783,1A1OO_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX17DY8SDX4SDY9_2020-10-23_23-11-57.JPG,0,1,0,0.42,1.0
784,1A1OQ_RWHM_VE_MEAS_CD_SEM_{S5_80_1_S5_LW_M1}_DX6DY11SDX8SDY22_2020-11-19_13-54-59.JPG,0,1,0,0.28,1.0
785,1A1OQ_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX4DY6SDX9SDY34_2020-11-19_13-54-59.JPG,0,1,0,0.51,1.0
786,1A1OQ_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX14DY10SDX6SDY24_2020-11-19_13-54-59.JPG,0,1,0,0.22,1.0
787,1A1OQ_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX14DY10SDX12SDY6_2020-11-19_13-54-59.JPG,0,1,0,0.41,1.0
788,1A1OQ_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX16DY5SDX2SDY40_2020-11-19_13-54-59.JPG,0,1,0,0.48,1.0
789,1A1OQ_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX16DY5SDX6SDY24_2020-11-19_13-54-59.JPG,0,1,1,0.51,1.0
790,1A1OQ_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX8DY13SDX4SDY9_2020-11-19_13-54-59.JPG,0,1,1,0.34,1.0
791,1A1OQ_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX13DY3SDX11SDY29_2020-11-19_13-54-59.JPG,0,1,0,0.16,1.0
792,1A1OQ_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX13DY12SDX8SDY11_2020-11-19_13-54-59.JPG,0,1,1,0.41,1.0
793,1A1OQ_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX13DY12SDX14SDY27_2020-11-19_13-54-59.JPG,0,1,0,0.41,1.0
794,1A1OQ_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX17DY8SDX4SDY9_2020-11-19_13-54-59.JPG,0,1,0,0.48,1.0
795,1A1OQ_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX4DY12SDX3SDY20_2020-11-19_13-54-59.JPG,0,1,0,0.55,1.0
796,1A1OQ_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX7DY5SDX2SDY33_2020-11-19_13-54-59.JPG,0,1,0,0.28,1.0
797,1A1OQ_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX7DY5SDX3SDY20_2020-11-19_13-54-59.JPG,0,1,0,0.5,1.0
799,1A1OU_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX14DY10SDX2SDY40_2020-11-18_20-07-30.JPG,0,1,0,0.59,1.0
800,1A1OU_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX17DY8SDX14SDY27_2020-11-18_20-07-30.JPG,0,1,0,0.4,1.0
802,1A1OU_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX10DY4SDX7SDY40_2020-11-18_20-07-30.JPG,0,1,0,0.47,1.0
803,1A1OW_RWHM_VE_MEAS_CD_SEM_{S5_80_1_S5_LW_M1}_DX6DY11SDX4SDY30_2020-11-03_12-02-39.JPG,0,1,0,0.57,1.0
804,1A1OW_RWHM_VE_MEAS_CD_SEM_{S5_80_1_S5_LW_M1}_DX12DY6SDX8SDY22_2020-11-03_12-02-39.JPG,0,1,1,0.46,1.0
805,1A1OW_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX4DY6SDX6SDY24_2020-11-03_12-02-39.JPG,0,1,0,0.39,1.0
808,1A1OW_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX13DY12SDX14SDY27_2020-11-03_12-02-39.JPG,0,1,1,0.47,1.0
811,1A1OY_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX14DY10SDX6SDY24_2020-12-03_02-18-43.JPG,0,1,0,0.35,1.0
816,1A1OY_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX17DY8SDX11SDY29_2020-12-03_02-18-43.JPG,0,1,1,0.48,1.0
819,1A1P4_RWHM_VE_MEAS_CD_SEM_{S5_80_1_S5_LW_M1}_DX6DY11SDX1SDY11_2020-10-31_01-27-57.JPG,0,1,0,0.22,1.0
820,1A1P4_RWHM_VE_MEAS_CD_SEM_{S5_80_1_S5_LW_M1}_DX6DY11SDX4SDY30_2020-10-31_01-27-57.JPG,0,1,0,0.48,1.0
824,1A1P4_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX4DY6SDX2SDY40_2020-10-31_01-27-57.JPG,0,1,0,0.37,1.0
831,1A1PI_RWHM_VE_MEAS_CD_SEM_{S5_80_1_S5_LW_M1}_DX10DY9SDX1SDY11_2020-10-31_19-26-56.JPG,0,1,0,0.15,1.0
832,1A1PI_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX14DY10SDX9SDY34_2020-10-31_19-26-56.JPG,0,1,0,0.37,1.0
833,1A1PI_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX15DY8SDX5SDY16_2020-10-31_19-26-56.JPG,0,1,0,0.37,1.0
837,1A1PK_RWHM_VE_MEAS_CD_SEM_{S5_80_1_S5_LW_M1}_DX12DY6SDX8SDY22_2020-10-31_11-51-11.JPG,0,1,0,0.54,1.0
840,1A1PK_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX14DY10SDX12SDY6_2020-10-31_11-51-11.JPG,0,1,0,0.45,1.0
841,1A1PK_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX16DY5SDX12SDY6_2020-10-31_11-51-11.JPG,0,1,0,0.4,1.0
842,1A1PK_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX8DY10SDX5SDY16_2020-10-31_11-51-11.JPG,0,1,0,0.4,1.0
843,1A1PK_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX15DY8SDX5SDY16_2020-10-31_11-51-11.JPG,0,1,0,0.14,1.0
844,1A1PK_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX13DY12SDX11SDY29_2020-10-31_11-51-11.JPG,0,1,0,0.53,1.0
845,1A1PK_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX17DY8SDX4SDY9_2020-10-31_11-51-11.JPG,0,1,0,0.59,1.0
846,1A1PK_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX4DY12SDX7SDY40_2020-10-31_11-51-11.JPG,0,1,0,0.58,1.0
848,1A1PM_RWHM_VE_MEAS_CD_SEM_{S5_80_1_S5_LW_M1}_DX3DY8SDX1SDY11_2020-11-02_12-30-44.JPG,0,1,0,0.51,1.0
849,1A1PM_RWHM_VE_MEAS_CD_SEM_{S5_80_1_S5_LW_M1}_DX6DY11SDX4SDY30_2020-11-02_12-30-44.JPG,0,1,0,0.51,1.0
851,1A1PM_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX14DY10SDX12SDY6_2020-11-02_12-30-44.JPG,0,1,0,0.28,1.0
852,1A1PM_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX8DY10SDX5SDY37_2020-11-02_12-30-44.JPG,0,1,0,0.4,1.0
854,1A1PM_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX11DY14SDX13SDY45_2020-11-02_12-30-44.JPG,0,1,0,0.41,1.0
862,1A1SA_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX10DY4SDX7SDY40_2020-12-06_08-24-12.JPG,0,1,0,0.25,1.0
865,1A1SE_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX13DY12SDX4SDY9_2020-12-11_10-17-46.JPG,0,1,0,0.3,1.0
876,1A1SI_RWHM_VE_MEAS_CD_SEM_{S5_80_1_S5_LW_M1}_DX12DY6SDX4SDY30_2020-12-09_20-23-31.JPG,0,1,1,0.42,1.0
881,1A1SI_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX9DY7SDX5SDY16_2020-12-09_20-23-31.JPG,0,1,0,0.13,1.0
891,1A1SK_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX8DY10SDX5SDY16_2020-12-03_13-05-55.JPG,0,1,1,0.46,1.0
895,1A1SK_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX13DY3SDX4SDY9_2020-12-03_13-05-55.JPG,0,1,0,0.44,1.0
896,1A1SK_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX17DY8SDX14SDY27_2020-12-03_13-05-55.JPG,0,1,0,0.43,1.0
897,1A1SK_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX7DY5SDX3SDY20_2020-12-03_13-05-55.JPG,0,1,0,0.17,1.0
912,1A1SS_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX14DY10SDX2SDY40_2020-11-27_14-07-12.JPG,0,1,0,0.18,1.0
