file name,label,vanti,train \ test,score,vanti with context data
1A1BU_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY28_2020-12-17_00-56-01.BMP,0,0,1,0.92,0
1A1BU_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY29_2020-12-16_01-27-36.BMP,0,0,0,0.55,0
1A1BU_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-12-15_21-22-22.BMP,0,0,0,0.44,0
1A1BU_WP2_CM_MEAS_FIB_{MEASURE}_P008_DX11DY11SDX4SDY28_2020-12-17_00-56-01.BMP,0,0,1,0.53,0
1A1BU_WP2_CM_MEAS_FIB_{MEASURE}_P009_DX3DY12SDX4SDY28_2020-12-17_00-56-01.BMP,0,0,0,0.62,0
1A1BW_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX11DY11SDX6SDY27_2020-12-26_08-56-20.BMP,0,0,0,0.55,0
1A1BW_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX11DY14SDX6SDY27_2020-12-26_08-56-20.BMP,0,0,0,0.87,0
1A1BW_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY29_2020-12-23_02-24-38.BMP,0,0,0,0.81,0
1A1BW_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-12-22_09-14-56.BMP,0,0,0,0.57,0
1A1BW_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY27_2020-12-26_08-56-20.BMP,0,0,0,0.69,0
1A1BW_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY27_2020-12-26_08-56-20.BMP,0,0,0,0.76,0
1A1BW_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-12-22_09-14-56.BMP,0,0,0,0.67,0
1A1C0_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY28_2020-12-30_01-35-40.BMP,0,0,0,0.69,0
1A1CE_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-12-09_10-53-24.BMP,0,0,0,0.58,0
1A1CE_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY29_2020-12-10_07-12-24.BMP,0,0,0,0.42,0
1A1CE_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-12-09_10-53-24.BMP,0,0,0,0.74,0
1A1CE_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY11SDX6SDY29_2020-12-10_07-12-24.BMP,0,0,0,0.88,0
1A1CE_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY11SDX6SDY30_2020-12-09_10-53-24.BMP,0,0,0,0.81,0
1A1CE_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY29_2020-12-10_07-12-24.BMP,0,0,0,0.70,0
1A1CE_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-12-09_10-53-24.BMP,0,0,1,0.54,0
1A1CE_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY29_2020-12-10_07-12-24.BMP,0,0,0,0.55,0
1A1CE_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-12-09_10-53-24.BMP,0,0,0,0.66,0
1A1CE_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY29_2020-12-10_07-12-24.BMP,0,0,0,0.56,0
1A1CE_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-12-09_10-53-24.BMP,0,0,1,0.90,0
1A1CG_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-11-15_05-39-05.BMP,0,0,0,0.75,0
1A1CG_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-11-15_05-39-05.BMP,0,0,0,0.79,0
1A1CG_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY11SDX6SDY30_2020-11-15_05-39-05.BMP,0,0,0,0.67,0
1A1CG_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-11-15_05-39-05.BMP,0,0,0,0.56,0
1A1CG_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-11-15_05-39-05.BMP,0,0,0,0.53,0
1A1CM_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY28_2020-12-04_14-25-09.BMP,0,0,0,0.62,0
1A1CM_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY29_2020-12-03_05-53-20.BMP,0,0,1,0.53,0
1A1CM_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-12-01_14-20-00.BMP,0,0,1,0.82,0
1A1CM_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY28_2020-12-04_14-25-09.BMP,0,0,1,0.79,0
1A1CM_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY29_2020-12-03_05-53-20.BMP,0,0,1,0.73,0
1A1CM_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-12-01_14-20-00.BMP,0,0,0,0.63,0
1A1CM_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY11SDX6SDY28_2020-12-04_14-25-09.BMP,0,0,0,0.57,0
1A1CM_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY11SDX6SDY29_2020-12-03_05-53-20.BMP,0,0,0,0.47,0
1A1CM_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY28_2020-12-04_14-25-09.BMP,0,0,0,0.84,0
1A1CM_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY29_2020-12-03_05-53-20.BMP,0,0,0,0.64,0
1A1CM_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY28_2020-12-04_14-25-09.BMP,0,0,1,0.41,0
1A1CM_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY29_2020-12-03_05-53-20.BMP,0,0,1,0.68,0
1A1CM_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-12-01_14-20-00.BMP,0,0,0,0.63,0
1A1CM_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY28_2020-12-04_14-25-09.BMP,0,0,0,0.60,0
1A1CM_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY29_2020-12-03_05-53-20.BMP,0,0,1,0.61,0
1A1CM_WP2_CM_MEAS_FIB_{MEASURE}_P008_DX11DY11SDX4SDY28_2020-12-04_14-25-09.BMP,0,0,0,0.90,0
1A1CM_WP2_CM_MEAS_FIB_{MEASURE}_P009_DX3DY12SDX4SDY28_2020-12-04_14-25-09.BMP,0,0,0,0.85,0
1A1CQ_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-12-17_10-57-58.BMP,0,0,1,0.74,0
1A1CQ_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-12-17_10-57-58.BMP,0,0,1,0.42,0
1A1CQ_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY11SDX6SDY30_2020-12-17_10-57-58.BMP,0,0,0,0.91,0
1A1CQ_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-12-17_10-57-58.BMP,0,0,0,0.70,0
1A1CQ_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-12-17_10-57-58.BMP,0,0,1,0.55,0
1A1D0_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY28_2020-12-12_10-05-03.BMP,0,0,1,0.67,0
1A1D0_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY28_2020-12-12_10-05-03.BMP,0,0,0,0.49,0
1A1D0_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY29_2020-12-11_06-54-49.BMP,0,0,1,0.84,0
1A1D0_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-12-10_01-59-17.BMP,0,0,0,0.66,0
1A1D0_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY28_2020-12-12_10-05-03.BMP,0,0,0,0.49,0
1A1D0_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY29_2020-12-11_06-54-49.BMP,0,0,0,0.49,0
1A1D0_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-12-10_01-59-17.BMP,0,0,0,0.92,0
1A1D0_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY28_2020-12-12_10-05-03.BMP,0,0,1,0.83,0
1A1D0_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-12-10_01-59-17.BMP,0,0,0,0.84,0
1A1D0_WP2_CM_MEAS_FIB_{MEASURE}_P008_DX11DY11SDX4SDY28_2020-12-12_10-05-03.BMP,0,0,1,0.70,0
1A1D0_WP2_CM_MEAS_FIB_{MEASURE}_P009_DX3DY12SDX4SDY28_2020-12-12_10-05-03.BMP,0,0,0,0.43,0
1A1D2_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-12-20_23-46-39.BMP,0,0,1,0.57,0
1A1D2_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-12-20_23-46-39.BMP,0,0,0,0.93,0
1A1D2_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY11SDX6SDY30_2020-12-20_23-46-39.BMP,0,0,0,0.77,0
1A1D2_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-12-20_23-46-39.BMP,0,0,0,0.68,0
1A1D2_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-12-20_23-46-39.BMP,0,0,1,0.94,0
1A1D2_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-12-20_23-46-39.BMP,0,0,1,0.51,0
1A1D6_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY29_2020-12-30_18-19-57.BMP,0,0,0,0.49,0
1A1D6_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY29_2020-12-30_18-19-57.BMP,0,0,0,0.94,0
1A1D6_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY11SDX6SDY29_2020-12-30_18-19-57.BMP,0,0,1,0.52,0
1A1D6_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY11SDX6SDY30_2020-12-30_11-36-57.BMP,0,0,1,0.50,0
1A1D6_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY29_2020-12-30_18-19-57.BMP,0,0,0,0.68,0
1A1D6_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY29_2020-12-30_18-19-57.BMP,0,0,1,0.92,0
1A1D6_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-12-30_11-36-57.BMP,0,0,0,0.40,0
1A1D6_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY29_2020-12-30_18-19-57.BMP,0,0,0,0.80,0
1A1D8_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY29_2020-12-10_10-19-30.BMP,0,0,1,0.51,0
1A1D8_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-12-09_08-20-13.BMP,0,0,0,0.88,0
1A1D8_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY29_2020-12-10_10-19-30.BMP,0,0,1,0.46,0
1A1D8_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-12-09_08-20-13.BMP,0,0,1,0.76,0
1A1D8_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY11SDX6SDY29_2020-12-10_10-19-30.BMP,0,0,0,0.89,0
1A1D8_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY11SDX6SDY30_2020-12-09_08-20-13.BMP,0,0,0,0.94,0
1A1D8_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY29_2020-12-10_10-19-30.BMP,0,0,1,0.80,0
1A1D8_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-12-09_08-20-13.BMP,0,0,1,0.94,0
1A1D8_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY29_2020-12-10_10-19-30.BMP,0,0,0,0.67,0
1A1D8_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-12-09_08-20-13.BMP,0,0,0,0.63,0
3AJEI_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY29_2020-11-23_15-01-22.BMP,0,0,0,0.52,0
1A1D8_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY29_2020-12-10_10-19-30.BMP,0,0,0,0.72,0
1A1D8_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-12-09_08-20-13.BMP,0,0,1,0.54,0
1A1DA_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY29_2020-12-07_08-11-51.BMP,0,0,1,0.93,0
1A1DA_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-12-07_07-02-28.BMP,0,0,0,0.53,0
1A1DA_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY29_2020-12-07_08-11-51.BMP,0,0,1,0.71,0
1A1DA_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-12-07_07-02-28.BMP,0,0,0,0.49,0
1A1DM_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-12-17_19-52-44.BMP,0,0,0,0.83,0
1A1DM_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-12-17_19-52-44.BMP,0,0,0,0.75,0
1A1DM_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY11SDX6SDY30_2020-12-17_19-52-44.BMP,0,0,0,0.41,0
1A1DM_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-12-17_19-52-44.BMP,0,0,0,0.62,0
1A1DM_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-12-17_19-52-44.BMP,0,0,0,0.80,0
1A1DM_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-12-17_19-52-44.BMP,0,0,0,0.58,0
1A1DW_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY28_2020-12-04_01-22-47.BMP,0,0,0,0.76,0
1A1DW_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY29_2020-12-03_02-03-50.BMP,0,0,0,0.65,0
1A1DW_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-12-01_17-19-31.BMP,0,0,0,0.55,0
1A1DW_WP2_CM_MEAS_FIB_{MEASURE}_P008_DX11DY11SDX4SDY28_2020-12-04_01-22-47.BMP,0,0,0,0.46,0
1A1DW_WP2_CM_MEAS_FIB_{MEASURE}_P009_DX3DY12SDX4SDY28_2020-12-04_01-22-47.BMP,0,0,0,0.79,0
1A1E0_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-12-17_16-35-18.BMP,0,0,0,0.53,0
1A1E0_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-12-17_16-35-18.BMP,0,0,0,0.46,0
1A1E0_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY11SDX6SDY30_2020-12-17_16-35-18.BMP,0,0,0,0.92,0
1A1E0_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-12-17_16-35-18.BMP,0,0,1,0.52,0
1A1E0_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-12-17_16-35-18.BMP,0,0,1,0.61,0
1A1E0_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-12-17_16-35-18.BMP,0,0,1,0.87,0
1A1EU_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY29_2020-12-12_23-23-40.BMP,0,0,0,0.91,0
1A1EU_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY29_2020-12-12_23-23-40.BMP,0,0,1,0.42,0
1A1EU_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY11SDX6SDY29_2020-12-12_23-23-40.BMP,0,0,0,0.66,0
1A1EU_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY29_2020-12-12_23-23-40.BMP,0,0,0,0.70,0
1A1EU_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY29_2020-12-12_23-23-40.BMP,0,0,0,0.74,0
1A1FO_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-11-30_15-16-39.BMP,0,0,0,0.82,0
1A1FO_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-11-30_15-16-39.BMP,0,0,0,0.84,0
1A1FO_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY11SDX6SDY30_2020-11-30_15-16-39.BMP,0,0,1,0.88,0
1A1FO_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-11-30_15-16-39.BMP,0,0,0,0.48,0
1A1FO_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-11-30_15-16-39.BMP,0,0,0,0.59,0
1A1IW_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-11-15_06-41-24.BMP,0,0,0,0.44,0
1A1IW_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-11-15_06-41-24.BMP,0,0,0,0.51,0
1A1IW_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY11SDX6SDY30_2020-11-15_06-41-24.BMP,0,0,0,0.73,0
1A1IW_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-11-15_06-41-24.BMP,0,0,1,0.71,0
1A1IW_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-11-15_06-41-24.BMP,0,0,0,0.47,0
1A1IW_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-11-15_06-41-24.BMP,0,0,1,0.88,0
1A1PA_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY29_2020-11-05_01-25-09.BMP,0,0,0,0.90,0
1A1PA_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-11-03_01-13-28.BMP,0,0,0,0.61,0
1A1PA_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY29_2020-11-05_01-25-09.BMP,0,0,0,0.69,0
1A1PA_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-11-03_01-13-28.BMP,0,0,0,0.64,0
1A1PA_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY11SDX6SDY29_2020-11-05_01-25-09.BMP,0,0,0,0.58,0
1A1PA_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY11SDX6SDY30_2020-11-03_01-13-28.BMP,0,0,0,0.54,0
1A1PA_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY29_2020-11-05_01-25-09.BMP,0,0,1,0.69,0
1A1PA_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-11-03_01-13-28.BMP,0,0,0,0.79,0
1A1PA_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY29_2020-11-05_01-25-09.BMP,0,0,1,0.41,0
1A1PA_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-11-03_01-13-28.BMP,0,0,1,0.52,0
1A1PA_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY29_2020-11-05_01-25-09.BMP,0,0,0,0.93,0
1A1PA_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-11-03_01-13-28.BMP,0,0,0,0.84,0
1A1PO_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-11-18_22-37-17.BMP,0,0,0,0.65,0
1A1PO_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-11-18_22-37-17.BMP,0,0,0,0.54,0
1A1PO_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY11SDX6SDY30_2020-11-18_22-37-17.BMP,0,0,0,0.88,0
1A1PO_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-11-18_22-37-17.BMP,0,0,0,0.69,0
1A1PO_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-11-18_22-37-17.BMP,0,0,0,0.71,0
1A1PO_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-11-18_22-37-17.BMP,0,0,0,0.50,0
1A1PQ_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-11-22_01-24-34.BMP,0,0,0,0.44,0
1A1PQ_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-11-22_01-24-34.BMP,0,0,0,0.41,0
1A1PQ_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY11SDX6SDY30_2020-11-22_01-24-34.BMP,0,0,1,0.43,0
1A1PQ_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-11-22_01-24-34.BMP,0,0,1,0.56,0
1A1PQ_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-11-22_01-24-34.BMP,0,0,1,0.91,0
1A1PQ_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-11-22_01-24-34.BMP,0,0,0,0.44,0
1A1PS_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY29_2020-11-24_08-40-51.BMP,0,0,0,0.93,0
1A1PS_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-11-23_18-01-36.BMP,0,0,0,0.49,0
1A1PS_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY29_2020-11-24_08-40-51.BMP,0,0,0,0.85,0
1A1PS_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-11-23_18-01-36.BMP,0,0,0,0.88,0
1A1PS_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY11SDX6SDY29_2020-11-24_08-40-51.BMP,0,0,1,0.78,0
1A1PS_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY11SDX6SDY30_2020-11-23_18-01-36.BMP,0,0,0,0.82,0
1A1PS_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY29_2020-11-24_08-40-51.BMP,0,0,0,0.68,0
1A1PS_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-11-23_18-01-36.BMP,0,0,0,0.42,0
1A1PS_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY29_2020-11-24_08-40-51.BMP,0,0,0,0.94,0
1A1PS_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-11-23_18-01-36.BMP,0,0,1,0.51,0
1A1PS_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY29_2020-11-24_08-40-51.BMP,0,0,1,0.41,0
1A1PS_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-11-23_18-01-36.BMP,0,0,0,0.42,0
1A1PU_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-11-17_17-00-19.BMP,0,0,0,0.66,0
1A1PU_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-11-17_17-00-19.BMP,0,0,0,0.62,0
1A1PU_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY11SDX6SDY30_2020-11-17_17-00-19.BMP,0,0,1,0.86,0
1A1PU_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-11-17_17-00-19.BMP,0,0,0,0.72,0
1A1PU_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-11-17_17-00-19.BMP,0,0,0,0.43,0
1A1PU_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-11-17_17-00-19.BMP,0,0,0,0.53,0
1A1PW_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY29_2020-11-23_00-21-12.BMP,0,0,0,0.75,0
1A1PW_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-11-22_05-24-34.BMP,0,0,1,0.67,0
1A1PW_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY29_2020-11-23_00-21-12.BMP,0,0,0,0.89,0
1A1PW_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-11-22_05-24-34.BMP,0,0,1,0.73,0
1A1PW_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY11SDX6SDY29_2020-11-23_00-21-12.BMP,0,0,0,0.80,0
1A1PW_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY11SDX6SDY30_2020-11-22_05-24-34.BMP,0,0,0,0.91,0
1A1PW_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY29_2020-11-23_00-21-12.BMP,0,0,0,0.85,0
1A1PW_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-11-22_05-24-34.BMP,0,0,1,0.48,0
1A1PW_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY29_2020-11-23_00-21-12.BMP,0,0,0,0.43,0
1A1QY_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-11-21_06-59-22.BMP,0,0,1,0.57,0
1A1RO_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-11-29_03-08-13.BMP,0,0,0,0.89,0
1A1RQ_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-11-28_15-41-14.BMP,0,0,0,0.41,0
1A1RQ_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY11SDX6SDY30_2020-11-28_15-41-14.BMP,0,0,0,0.51,0
