,file name,label,vanti,train \ test,score,vanti label,vanti with context data
174,I6UPA_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY37_2020-10-05_15-10-20.BMP,0,0,0,0.6,1,0
175,I6UP8_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY34_2020-09-26_05-56-13.BMP,0,0,0,0.47,0,0
176,I6UPQ_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY37_2020-12-06_18-20-38.BMP,0,0,0,0.58,1,0
177,I6UQA_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY37_2020-09-19_02-53-28.BMP,0,0,1,0.44,1,0
178,I6UQC_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY37_2020-10-10_22-42-15.BMP,0,0,0,0.86,1,0
179,I6UQK_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY37_2020-10-31_08-52-53.BMP,0,0,0,0.61,1,0
180,I6UQG_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY37_2020-09-25_15-17-39.BMP,0,0,0,0.61,1,0
181,I6UQI_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY37_2020-10-21_16-10-33.BMP,0,0,0,0.84,1,0
182,I6UQI_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY37_2020-10-21_16-10-33.BMP,0,0,1,0.72,1,0
183,I6UQK_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY37_2020-10-31_08-52-53.BMP,0,0,0,0.63,0,0
184,I6UQK_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY34_2020-10-31_08-52-53.BMP,0,0,0,0.56,1,0
185,I6UQS_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY37_2020-11-17_09-26-49.BMP,0,0,0,0.4,0,0
186,I6UQU_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY37_2020-10-20_10-00-44.BMP,0,0,0,0.47,0,0
187,I6UQS_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY37_2020-11-17_09-26-49.BMP,0,0,0,0.63,0,0
188,I6UQU_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY37_2020-10-20_10-00-44.BMP,0,0,1,0.77,1,0
189,I6UR6_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY36_2020-10-13_19-42-12.BMP,0,0,0,0.49,1,0
190,I6UQY_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY37_2020-09-05_08-25-06.BMP,0,0,1,0.94,1,0
191,I6UQY_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY37_2020-09-05_08-25-06.BMP,0,0,0,0.53,1,0
192,I6UQW_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY37_2020-09-21_07-51-12.BMP,0,0,1,0.8,0,0
193,I6UR6_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY33_2020-10-13_19-42-12.BMP,0,0,0,0.56,1,0
194,I6URS_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY34_2020-11-11_13-26-59.BMP,0,0,1,0.53,0,0
195,I6URS_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY37_2020-11-11_13-26-59.BMP,0,0,1,0.85,0,0
196,I6URS_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY37_2020-11-11_13-26-59.BMP,0,0,1,0.93,0,0
197,I6USE_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY37_2020-11-09_23-15-21.BMP,0,0,0,0.41,1,0
198,I6USE_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY34_2020-11-09_23-15-21.BMP,0,0,0,0.89,1,0
199,I6USG_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY37_2020-11-03_05-45-43.BMP,0,0,0,0.47,1,0
200,I6USI_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY37_2020-10-16_13-48-53.BMP,0,0,1,0.77,1,0
201,I6UTE_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY37_2020-11-25_22-29-42.BMP,0,0,0,0.75,0,0
202,I6UTE_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY37_2020-11-25_22-29-42.BMP,0,0,0,0.62,0,0
203,I6UU0_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY37_2020-11-09_14-49-03.BMP,0,0,0,0.57,1,0
204,I6UU0_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY36_2020-11-09_19-15-13.BMP,0,0,1,0.43,0,0
205,I6UUQ_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY37_2020-11-16_09-28-21.BMP,0,0,0,0.83,0,0
206,I6UUQ_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY37_2020-11-16_09-28-21.BMP,0,0,0,0.46,1,0
207,I6UUY_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY37_2020-11-18_03-21-24.BMP,0,0,1,0.76,0,0
208,I6UUY_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY37_2020-11-18_03-21-24.BMP,0,0,1,0.93,1,0
209,I6UUW_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY37_2020-12-15_17-11-08.BMP,0,0,0,0.76,0,0
210,I6UV4_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY37_2020-11-06_04-12-34.BMP,0,0,1,0.48,0,0
211,I6UVE_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY37_2020-11-19_10-58-26.BMP,0,0,0,0.86,0,0
212,I6UVC_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY37_2020-12-21_17-39-51.BMP,0,0,1,0.42,0,0
213,I6UVE_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY34_2020-11-19_10-58-26.BMP,0,0,0,0.61,1,0
214,I6UVC_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY37_2020-12-21_17-39-51.BMP,0,0,0,0.52,1,0
215,I6UW0_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY37_2020-11-21_06-41-09.BMP,0,0,1,0.92,1,0
216,I6UW0_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY37_2020-11-21_06-41-09.BMP,0,0,0,0.87,0,0
217,I6UVY_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY37_2020-11-26_04-30-02.BMP,0,0,0,0.83,0,0
218,I6UWM_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY37_2020-11-25_23-01-58.BMP,0,0,0,0.93,0,0
219,I6UWE_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY37_2020-11-26_08-56-39.BMP,0,0,0,0.71,1,0
220,I6UWQ_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY37_2020-11-26_12-10-57.BMP,0,0,0,0.79,0,0
221,I6UWW_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY37_2020-12-07_00-29-03.BMP,0,0,0,0.63,1,0
222,I6UX0_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY37_2020-11-28_22-43-33.BMP,0,0,0,0.91,1,0
223,I6UWW_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY34_2020-12-07_00-29-03.BMP,0,0,0,0.93,1,0
224,I6UX4_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY37_2020-12-21_06-03-12 (1).BMP,0,0,0,0.56,1,0
225,I6UX4_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY37_2020-12-21_06-03-12.BMP,0,0,1,0.47,0,0
226,I6UX4_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY34_2020-12-21_06-03-12.BMP,0,0,1,0.5,1,0
227,I6UXI_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY37_2020-12-14_22-54-06.BMP,0,0,1,0.75,1,0
228,I6UXO_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY37_2020-11-30_22-32-16.BMP,0,0,1,0.73,0,0
229,I6UXI_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY34_2020-12-14_22-54-06.BMP,0,0,0,0.55,1,0
230,I6UXI_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY37_2020-12-14_22-54-06.BMP,0,0,1,0.4,1,0
231,I6UXS_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY37_2020-11-25_22-46-24.BMP,0,0,0,0.79,0,0
232,I6UXS_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY37_2020-11-25_22-46-24.BMP,0,0,1,0.44,1,0
233,I6UXU_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY37_2020-12-05_09-07-15.BMP,0,0,1,0.82,1,0
234,I6UXS_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY34_2020-11-25_22-46-24.BMP,0,0,0,0.75,1,0
235,I6UXY_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY37_2020-11-07_08-19-40.BMP,0,0,0,0.51,0,0
236,I6UY2_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY34_2020-11-25_03-38-39.BMP,0,0,1,0.4,0,0
237,I6UY6_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY34_2020-11-16_18-03-52.BMP,0,0,0,0.59,1,0
238,I6UY8_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY37_2020-11-26_11-18-01.BMP,0,0,0,0.69,1,0
239,I6UYA_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY37_2020-12-12_17-20-21.BMP,0,0,1,0.74,0,0
240,I6UYI_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY37_2020-11-25_22-28-30 (1).BMP,0,0,0,0.57,0,0
241,I6UYI_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY37_2020-11-25_22-28-30.BMP,0,0,0,0.53,1,0
242,I6UYS_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY37_2020-12-16_17-27-05.BMP,0,0,0,0.78,0,0
243,I6UYW_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY34_2020-12-15_21-25-30.BMP,0,0,0,0.42,0,0
244,I6UYW_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY37_2020-12-15_21-25-30.BMP,0,0,0,0.65,1,0
245,I6UZO_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY37_2020-10-21_00-28-26.BMP,0,0,0,0.84,1,0
246,I6UZO_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY37_2020-10-21_00-28-26.BMP,0,0,0,0.53,1,0
247,I6V02_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY37_2020-10-19_04-00-30.BMP,0,0,0,0.91,1,0
248,I6V0E_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY34_2020-11-26_14-28-52.BMP,0,0,0,0.92,1,0
249,I6V0I_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY37_2020-11-14_15-13-58.BMP,0,0,0,0.91,1,0
250,I6V0Q_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY36_2020-12-17_20-47-10.BMP,0,0,1,0.91,0,0
251,I6V0S_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY37_2020-12-18_08-44-41.BMP,0,0,0,0.81,1,0
252,I6V0Q_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY34_2020-12-17_19-14-57.BMP,0,0,0,0.7,1,0
253,I6V0Y_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY37_2020-12-01_12-36-17.BMP,0,0,0,0.56,1,0
254,I6V14_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY37_2020-12-06_16-50-34.BMP,0,0,0,0.86,1,0
255,J304O_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-10-30_00-13-19.BMP,0,0,0,0.88,1,0
256,J3HKS_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-10-28_04-24-12.BMP,0,0,0,0.42,1,0
257,J304O_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY14_2020-10-30_00-13-19.BMP,0,0,0,0.4,0,0
258,J3HKU_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-10-28_06-20-04.BMP,0,0,1,0.62,1,0
259,J3HKS_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY13_2020-10-28_09-28-28.BMP,0,0,1,0.57,1,0
260,J3HKY_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY14_2020-10-20_07-36-11.BMP,0,0,0,0.42,1,0
261,J3HKW_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-10-29_00-36-01.BMP,0,0,1,0.69,1,0
262,J3HMS_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-11-16_04-54-48.BMP,0,0,1,0.49,0,0
263,J3HMS_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-11-16_04-54-48.BMP,0,0,0,0.8,1,0
264,J3HMU_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-11-24_22-15-37.BMP,0,0,1,0.57,0,0
265,J3HMW_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-12-01_03-31-44.BMP,0,0,0,0.84,0,0
266,J3HMY_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-11-11_09-41-37.BMP,0,0,1,0.5,1,0
267,J3HNI_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY13_2020-11-17_05-59-54.BMP,0,0,0,0.63,1,0
268,J3HOA_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY14_2020-12-16_23-27-50.BMP,0,0,0,0.75,1,0
269,J3HOA_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY14_2020-12-16_23-27-50.BMP,0,0,1,0.86,1,0
270,J7U3U_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY13_2020-10-22_01-14-10.BMP,0,0,0,0.57,1,0
271,J7U3U_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY14_2020-10-22_00-12-03.BMP,0,0,1,0.57,0,0
272,J7UC2_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY14_2020-10-05_10-06-06.BMP,0,0,0,0.44,1,0
273,J7UGA_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY14_2020-11-10_05-49-15.BMP,0,0,0,0.94,0,0
274,J7UGE_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-10-01_16-28-30.BMP,0,0,1,0.85,1,0
275,J7UGE_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY14_2020-10-01_16-28-30.BMP,0,0,1,0.48,1,0
276,J7UGM_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY14_2020-10-03_11-32-30.BMP,0,0,0,0.41,1,0
277,J7UGM_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-10-03_11-32-30.BMP,0,0,0,0.4,1,0
278,J7UGM_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY14_2020-10-03_11-32-30.BMP,0,0,1,0.9,0,0
279,J7UIC_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY14_2020-10-06_03-47-49.BMP,0,0,0,0.63,1,0
280,J7UIC_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-10-06_03-47-49.BMP,0,0,1,0.69,1,0
281,J7UIW_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-10-05_22-18-03.BMP,0,0,0,0.84,1,0
282,J7UIC_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-10-06_03-47-49.BMP,0,0,0,0.8,0,0
283,J7UJ0_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY14_2020-10-01_22-17-00.BMP,0,0,0,0.69,1,0
284,J7UJ0_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-10-01_22-17-00.BMP,0,0,0,0.82,0,0
285,J7UJ4_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY14_2020-10-04_08-34-47.BMP,0,0,1,0.87,0,0
286,J7UN2_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY14_2020-10-08_01-37-44.BMP,0,0,0,0.62,1,0
287,J7UMI_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY14_2020-10-05_22-20-03.BMP,0,0,0,0.52,1,0
288,J7UKC_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY14_2020-10-21_19-40-29.BMP,0,0,1,0.88,1,0
289,J7UQC_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-10-02_22-21-30.BMP,0,0,0,0.54,0,0
290,J7UTO_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-10-13_20-53-50.BMP,0,0,1,0.78,0,0
291,J7UUW_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY14_2020-10-31_11-42-55.BMP,0,0,0,0.55,1,0
292,J7UTQ_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY13_2020-10-12_13-42-51.BMP,0,0,0,0.61,1,0
293,J7UTQ_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY13_2020-10-12_13-42-51.BMP,0,0,0,0.85,0,0
294,J7UV4_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-10-13_05-59-36.BMP,0,0,1,0.42,1,0
295,J7UV2_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-10-11_22-26-14.BMP,0,0,0,0.67,1,0
296,J7UVG_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-10-13_20-00-00.BMP,0,0,0,0.41,0,0
297,J7UVC_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY13_2020-08-25_07-23-38.BMP,0,0,0,0.44,0,0
298,J7UW0_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY14_2020-08-25_21-17-49.BMP,0,0,1,0.52,1,0
299,J7UWI_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-08-24_08-43-57.BMP,0,0,0,0.85,0,0
300,J7UWA_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-08-29_18-04-55.BMP,0,0,1,0.79,1,0
301,J7UWA_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-08-29_18-04-55.BMP,0,0,1,0.82,0,0
302,J7UX0_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-08-31_10-47-00.BMP,0,0,0,0.8,1,0
303,J7UX0_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY14_2020-08-31_10-47-00.BMP,0,0,0,0.72,1,0
304,J7UX6_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-09-16_12-42-04.BMP,0,0,0,0.88,0,0
305,J7UXG_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY14_2020-09-12_04-37-41.BMP,0,0,0,0.78,1,0
306,J7UXI_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-08-29_08-52-28.BMP,0,0,0,0.94,1,0
307,J7UXG_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY14_2020-09-12_04-37-41.BMP,0,0,1,0.46,1,0
308,J7UXM_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-10-20_18-03-14.BMP,0,0,1,0.51,0,0
309,J7UYS_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY14_2020-10-28_08-36-28.BMP,0,0,0,0.71,1,0
310,J7UYY_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY14_2020-10-14_04-52-43.BMP,0,0,0,0.5,0,0
311,J7UYU_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-10-16_09-34-41.BMP,0,0,0,0.46,1,0
312,J7UYU_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY14_2020-10-16_09-34-41.BMP,0,0,1,0.42,0,0
313,J7UZC_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY14_2020-10-25_02-14-00.BMP,0,0,0,0.83,1,0
314,J7UZ6_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY14_2020-10-16_14-26-35.BMP,0,0,1,0.93,1,0
315,J7UZC_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY14_2020-10-25_02-14-00.BMP,0,0,0,0.48,0,0
316,J7UZG_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY12_2020-11-10_04-29-28.BMP,0,0,1,0.9,0,0
317,J7UZC_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-10-25_02-14-00.BMP,0,0,0,0.82,1,0
318,J7V14_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY14_2020-11-15_09-55-41.BMP,0,0,0,0.86,1,0
319,J7V14_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-11-15_09-55-41.BMP,0,0,1,0.92,1,0
320,J7V2O_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-10-21_07-24-07.BMP,0,0,0,0.82,0,0
321,J7V2W_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-11-23_13-03-32.BMP,0,0,0,0.89,0,0
322,J7V2Q_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-11-17_16-42-17.BMP,0,0,0,0.93,1,0
323,J7V2W_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-11-23_13-03-32.BMP,0,0,0,0.44,0,0
324,J7V3I_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-11-06_09-26-58.BMP,0,0,0,0.49,1,0
325,J7V3U_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-10-19_20-09-54.BMP,0,0,1,0.52,1,0
326,J7V3U_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY14_2020-10-19_20-09-54.BMP,0,0,1,0.66,0,0
327,J7V4E_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY14_2020-09-21_00-45-29.BMP,0,0,0,0.41,1,0
328,J7V52_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-10-20_06-10-33.BMP,0,0,0,0.74,1,0
329,J7V4W_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY14_2020-08-30_17-41-59.BMP,0,0,0,0.62,0,0
330,J7V5Y_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY14_2020-11-23_11-36-25.BMP,0,0,0,0.64,1,0
331,J7V72_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY14_2020-10-20_05-52-50.BMP,0,0,1,0.46,0,0
332,J7V6S_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-11-17_20-36-20.BMP,0,0,0,0.63,0,0
333,J7V78_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY13_2020-11-11_21-59-24.BMP,0,0,0,0.93,1,0
334,J7V7A_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-10-24_12-14-06.BMP,0,0,1,0.85,1,0
335,J7V78_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY13_2020-11-11_21-59-24.BMP,0,0,1,0.88,0,0
336,J7V78_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-11-11_19-51-12.BMP,0,0,1,0.82,1,0
337,J7V7A_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY14_2020-10-24_12-14-06.BMP,0,0,0,0.74,0,0
338,J7V7A_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-10-24_12-14-06.BMP,0,0,0,0.93,1,0
339,J7V8A_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-12-14_23-27-38.BMP,0,0,0,0.44,1,0
340,J7V8I_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-12-18_08-44-13.BMP,0,0,0,0.73,1,0
341,J7V98_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-12-19_13-14-58.BMP,0,0,0,0.61,0,0
