,file name,label,vanti,train \ test,score,vanti with PR
236,1A1KO_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX14DY10SDX12SDY6_2020-11-16_14-00-28.JPG,0,0,0,0.49,0.0
237,1A1KO_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX16DY5SDX12SDY6_2020-11-16_14-00-28.JPG,0,0,1,0.46,0.0
239,1A1KO_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX9DY7SDX10SDY15_2020-11-16_14-00-28.JPG,0,0,0,0.4,0.0
240,1A1KO_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX15DY8SDX10SDY15_2020-11-16_14-00-28.JPG,0,0,0,0.58,0.0
241,1A1KO_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX8DY13SDX14SDY27_2020-11-16_14-00-28.JPG,0,0,1,0.66,0.0
242,1A1KO_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX17DY8SDX8SDY11_2020-11-16_14-00-28.JPG,0,0,0,0.75,0.0
245,1A1KO_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX16DY11SDX7SDY40_2020-11-16_14-00-28.JPG,0,0,1,0.71,0.0
246,1A1KQ_RWHM_VE_MEAS_CD_SEM_{S5_80_1_S5_LW_M1}_DX3DY8SDX1SDY11_2020-11-15_12-11-53.JPG,0,0,1,0.51,0.0
247,1A1KQ_RWHM_VE_MEAS_CD_SEM_{S5_80_1_S5_LW_M1}_DX3DY8SDX4SDY30_2020-11-15_12-11-53.JPG,0,0,0,0.5,0.0
249,1A1KQ_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX5DY9SDX6SDY24_2020-11-15_12-11-53.JPG,0,0,1,0.94,0.0
251,1A1KQ_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX11DY14SDX5SDY16_2020-11-15_12-11-53.JPG,0,0,1,0.77,0.0
252,1A1KQ_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX17DY8SDX14SDY27_2020-11-15_12-11-53.JPG,0,0,1,0.5,0.0
254,1A1KS_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX16DY5SDX12SDY6_2020-11-20_22-19-58.JPG,0,0,0,0.92,0.0
262,1A1KU_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX5DY9SDX9SDY34_2020-11-15_15-43-11.JPG,0,0,0,0.4,0.0
265,1A1KU_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX13DY12SDX4SDY9_2020-11-15_15-43-11.JPG,0,0,0,0.92,0.0
266,1A1KU_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX17DY8SDX8SDY11_2020-11-15_15-43-11.JPG,0,0,0,0.86,0.0
273,1A1KW_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX13DY12SDX14SDY27_2020-11-20_21-33-56.JPG,0,0,1,0.79,0.0
274,1A1KY_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX4DY6SDX2SDY40_2020-11-16_00-59-24.JPG,0,0,0,0.59,0.0
276,1A1KY_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX11DY14SDX5SDY16_2020-11-16_00-59-24.JPG,0,0,1,0.85,0.0
278,1A1KY_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX8DY13SDX11SDY29_2020-11-16_00-59-24.JPG,0,0,0,0.88,0.0
279,1A1KY_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX8DY13SDX14SDY27_2020-11-16_00-59-24.JPG,0,0,0,0.7,0.0
280,1A1KY_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX13DY12SDX14SDY27_2020-11-16_00-59-24.JPG,0,0,1,0.4,0.0
281,1A1KY_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX4DY12SDX7SDY40_2020-11-16_00-59-24.JPG,0,0,0,0.81,0.0
282,1A1KY_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX7DY5SDX2SDY33_2020-11-16_00-59-24.JPG,0,0,1,0.47,0.0
283,1A1KY_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX10DY4SDX2SDY33_2020-11-16_00-59-24.JPG,0,0,0,0.45,0.0
284,1A1KY_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX16DY11SDX7SDY40_2020-11-16_00-59-24.JPG,0,0,0,0.47,0.0
285,1A1L0_RWHM_VE_MEAS_CD_SEM_{S5_80_1_S5_LW_M1}_DX10DY9SDX12SDY42_2020-11-19_17-42-48.JPG,0,0,0,0.7,0.0
286,1A1L0_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX14DY10SDX9SDY34_2020-11-19_17-42-48.JPG,0,0,0,0.4,0.0
287,1A1L0_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX16DY5SDX12SDY6_2020-11-19_17-42-48.JPG,0,0,0,0.89,0.0
288,1A1L0_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX9DY7SDX10SDY15_2020-11-19_17-42-48.JPG,0,0,0,0.52,0.0
289,1A1L0_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX11DY14SDX10SDY15_2020-11-19_17-42-48.JPG,0,0,1,0.75,0.0
290,1A1L0_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX8DY13SDX14SDY27_2020-11-19_17-42-48.JPG,0,0,0,0.79,0.0
291,1A1L0_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX13DY3SDX14SDY27_2020-11-19_17-42-48.JPG,0,0,0,0.53,0.0
292,1A1L0_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX4DY12SDX3SDY20_2020-11-19_17-42-48.JPG,0,0,0,0.43,0.0
293,1A1L0_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX7DY5SDX2SDY33_2020-11-19_17-42-48.JPG,0,0,1,0.46,0.0
294,1A1L4_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX5DY9SDX2SDY40_2020-11-23_21-30-11.JPG,0,0,0,0.63,0.0
296,1A1L4_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX16DY5SDX6SDY24_2020-11-23_21-30-11.JPG,0,0,0,0.43,0.0
298,1A1L4_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX9DY7SDX10SDY15_2020-11-23_21-30-11.JPG,0,0,0,0.52,0.0
300,1A1L4_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX7DY5SDX7SDY40_2020-11-23_21-30-11.JPG,0,0,0,0.62,0.0
304,1A1L6_RWHM_VE_MEAS_CD_SEM_{S5_80_1_S5_LW_M1}_DX3DY8SDX4SDY30_2020-11-23_05-04-07.JPG,0,0,0,0.78,0.0
306,1A1L6_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX16DY5SDX2SDY40_2020-11-23_05-04-07.JPG,0,0,1,0.51,0.0
307,1A1L6_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX16DY5SDX6SDY24_2020-11-23_05-04-07.JPG,0,0,0,0.94,0.0
308,1A1L6_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX16DY5SDX9SDY34_2020-11-23_05-04-07.JPG,0,0,0,0.88,0.0
309,1A1L6_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX8DY10SDX5SDY37_2020-11-23_05-04-07.JPG,0,0,0,0.9,0.0
310,1A1L6_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX13DY3SDX8SDY11_2020-11-23_05-04-07.JPG,0,0,1,0.83,0.0
312,1A1L6_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX17DY8SDX11SDY29_2020-11-23_05-04-07.JPG,0,0,1,0.53,0.0
316,1A1L8_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX4DY6SDX2SDY40_2020-11-21_05-55-29.JPG,0,0,0,0.6,0.0
319,1A1L8_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX7DY5SDX7SDY40_2020-11-21_05-55-29.JPG,0,0,0,0.94,0.0
320,1A1L8_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX10DY4SDX7SDY40_2020-11-21_05-55-29.JPG,0,0,1,0.93,0.0
321,1A1LA_RWHM_VE_MEAS_CD_SEM_{S5_80_1_S5_LW_M1}_DX3DY8SDX8SDY22_2020-11-25_11-55-56.JPG,0,0,1,0.86,0.0
322,1A1LA_RWHM_VE_MEAS_CD_SEM_{S5_80_1_S5_LW_M1}_DX3DY8SDX12SDY42_2020-11-25_11-55-56.JPG,0,0,0,0.6,0.0
323,1A1LA_RWHM_VE_MEAS_CD_SEM_{S5_80_1_S5_LW_M1}_DX6DY11SDX1SDY11_2020-11-25_11-55-56.JPG,0,0,0,0.47,0.0
324,1A1LA_RWHM_VE_MEAS_CD_SEM_{S5_80_1_S5_LW_M1}_DX6DY11SDX8SDY22_2020-11-25_11-55-56.JPG,0,0,1,0.7,0.0
327,1A1LA_RWHM_VE_MEAS_CD_SEM_{S5_80_1_S5_LW_M1}_DX12DY6SDX12SDY42_2020-11-25_11-55-56.JPG,0,0,1,0.82,0.0
328,1A1LA_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX8DY10SDX10SDY15_2020-11-25_11-55-56.JPG,0,0,0,0.86,0.0
329,1A1LA_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX11DY14SDX13SDY45_2020-11-25_11-55-56.JPG,0,0,1,0.52,0.0
334,1A1LA_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX7DY5SDX13SDY18_2020-11-25_11-55-56.JPG,0,0,1,0.77,0.0
335,1A1LA_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX10DY4SDX3SDY20_2020-11-25_11-55-56.JPG,0,0,0,0.75,0.0
336,1A1LC_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX8DY10SDX10SDY15_2020-11-26_04-33-14.JPG,0,0,1,0.46,0.0
339,1A1LE_RWHM_VE_MEAS_CD_SEM_{S5_80_1_S5_LW_M1}_DX3DY8SDX1SDY11_2020-12-06_09-51-40.JPG,0,0,1,0.92,0.0
340,1A1LE_RWHM_VE_MEAS_CD_SEM_{S5_80_1_S5_LW_M1}_DX3DY8SDX8SDY22_2020-12-06_09-51-40.JPG,0,0,0,0.78,0.0
341,1A1LE_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX14DY10SDX9SDY34_2020-12-06_09-51-40.JPG,0,0,0,0.45,0.0
344,1A1LE_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX15DY8SDX5SDY37_2020-12-06_09-51-40.JPG,0,0,0,0.85,0.0
345,1A1LE_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX15DY8SDX13SDY45_2020-12-06_09-51-40.JPG,0,0,1,0.79,0.0
346,1A1LE_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX13DY3SDX14SDY27_2020-12-06_09-51-40.JPG,0,0,0,0.6,0.0
347,1A1LE_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX4DY12SDX13SDY18_2020-12-06_09-51-40.JPG,0,0,1,0.49,0.0
348,1A1LE_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX10DY4SDX2SDY33_2020-12-06_09-51-40.JPG,0,0,1,0.46,0.0
350,1A1LG_RWHM_VE_MEAS_CD_SEM_{S5_80_1_S5_LW_M1}_DX10DY9SDX8SDY22_2020-11-11_10-33-03.JPG,0,0,1,0.8,0.0
351,1A1LG_RWHM_VE_MEAS_CD_SEM_{S5_80_1_S5_LW_M1}_DX12DY6SDX1SDY11_2020-11-11_10-33-03.JPG,0,0,0,0.91,0.0
352,1A1LG_RWHM_VE_MEAS_CD_SEM_{S5_80_1_S5_LW_M1}_DX12DY6SDX12SDY42_2020-11-11_10-33-03.JPG,0,0,1,0.91,0.0
353,1A1LG_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX4DY6SDX2SDY40_2020-11-11_10-33-03.JPG,0,0,1,0.47,0.0
354,1A1LG_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX4DY6SDX9SDY34_2020-11-11_10-33-03.JPG,0,0,0,0.74,0.0
355,1A1LG_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX16DY5SDX12SDY6_2020-11-11_10-33-03.JPG,0,0,0,0.93,0.0
356,1A1LG_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX9DY7SDX13SDY45_2020-11-11_10-33-03.JPG,0,0,1,0.68,0.0
357,1A1LG_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX15DY8SDX5SDY37_2020-11-11_10-33-03.JPG,0,0,0,0.81,0.0
358,1A1LG_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX13DY3SDX8SDY11_2020-11-11_10-33-03.JPG,0,0,1,0.6,0.0
359,1A1LG_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX17DY8SDX11SDY29_2020-11-11_10-33-03.JPG,0,0,1,0.7,0.0
360,1A1LG_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX4DY12SDX13SDY18_2020-11-11_10-33-03.JPG,0,0,0,0.88,0.0
362,1A1LG_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX10DY4SDX7SDY40_2020-11-11_10-33-03.JPG,0,0,0,0.47,0.0
363,1A1LG_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX16DY11SDX13SDY18_2020-11-11_10-33-03.JPG,0,0,0,0.92,0.0
365,1A1LI_RWHM_VE_MEAS_CD_SEM_{S5_80_1_S5_LW_M1}_DX3DY8SDX12SDY42_2020-11-26_19-05-04.JPG,0,0,0,0.47,0.0
367,1A1LI_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX8DY13SDX4SDY9_2020-11-26_19-05-04.JPG,0,0,0,0.43,0.0
368,1A1LI_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX16DY11SDX2SDY33_2020-11-26_19-05-04.JPG,0,0,1,0.83,0.0
372,1A1LK_RWHM_VE_MEAS_CD_SEM_{S5_80_1_S5_LW_M1}_DX10DY9SDX12SDY42_2020-12-03_04-47-44.JPG,0,0,0,0.41,0.0
373,1A1LK_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX16DY5SDX9SDY34_2020-12-03_04-47-44.JPG,0,0,1,0.66,0.0
374,1A1LK_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX8DY10SDX5SDY16_2020-12-03_04-47-44.JPG,0,0,0,0.9,0.0
375,1A1LK_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX4DY12SDX7SDY40_2020-12-03_04-47-44.JPG,0,0,0,0.42,0.0
376,1A1LK_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX10DY4SDX2SDY33_2020-12-03_04-47-44.JPG,0,0,1,0.54,0.0
378,1A1LM_RWHM_VE_MEAS_CD_SEM_{S5_80_1_S5_LW_M1}_DX3DY8SDX4SDY30_2020-11-27_13-39-36.JPG,0,0,1,0.7,0.0
381,1A1LM_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX4DY6SDX6SDY24_2020-11-27_13-39-36.JPG,0,0,0,0.71,0.0
382,1A1LM_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX5DY9SDX9SDY34_2020-11-27_13-39-36.JPG,0,0,0,0.65,0.0
383,1A1LM_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX16DY5SDX2SDY40_2020-11-27_13-39-36.JPG,0,0,1,0.9,0.0
384,1A1LM_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX8DY10SDX5SDY37_2020-11-27_13-39-36.JPG,0,0,0,0.86,0.0
385,1A1LM_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX7DY5SDX2SDY33_2020-11-27_13-39-36.JPG,0,0,0,0.78,0.0
386,1A1LM_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX7DY5SDX7SDY40_2020-11-27_13-39-36.JPG,0,0,0,0.84,0.0
388,1A1LO_RWHM_VE_MEAS_CD_SEM_{S5_80_1_S5_LW_M1}_DX3DY8SDX1SDY11_2020-11-17_16-46-40.JPG,0,0,0,0.67,0.0
390,1A1LO_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX5DY9SDX2SDY40_2020-11-17_16-46-40.JPG,0,0,1,0.84,0.0
391,1A1LO_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX9DY7SDX10SDY15_2020-11-17_16-46-40.JPG,0,0,0,0.89,0.0
393,1A1LO_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX11DY14SDX10SDY15_2020-11-17_16-46-40.JPG,0,0,0,0.42,0.0
394,1A1LO_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX13DY3SDX4SDY9_2020-11-17_16-46-40.JPG,0,0,0,0.88,0.0
395,1A1LO_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX17DY8SDX11SDY29_2020-11-17_16-46-40.JPG,0,0,1,0.5,0.0
397,1A1LO_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX7DY5SDX13SDY18_2020-11-17_16-46-40.JPG,0,0,0,0.64,0.0
398,1A1LO_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX16DY11SDX7SDY40_2020-11-17_16-46-40.JPG,0,0,0,0.65,0.0
399,1A1LQ_RWHM_VE_MEAS_CD_SEM_{S5_80_1_S5_LW_M1}_DX3DY8SDX4SDY30_2020-11-23_04-53-38.JPG,0,0,0,0.75,0.0
400,1A1LQ_RWHM_VE_MEAS_CD_SEM_{S5_80_1_S5_LW_M1}_DX6DY11SDX12SDY42_2020-11-23_04-53-38.JPG,0,0,1,0.94,0.0
401,1A1LQ_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX4DY6SDX12SDY6_2020-11-23_04-53-38.JPG,0,0,1,0.56,0.0
402,1A1LQ_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX8DY10SDX10SDY15_2020-11-23_04-53-38.JPG,0,0,0,0.85,0.0
403,1A1LQ_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX8DY10SDX13SDY45_2020-11-23_04-53-38.JPG,0,0,0,0.64,0.0
404,1A1LQ_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX9DY7SDX5SDY16_2020-11-23_04-53-38.JPG,0,0,1,0.42,0.0
405,1A1LQ_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX13DY3SDX14SDY27_2020-11-23_04-53-38.JPG,0,0,1,0.67,0.0
407,1A1LQ_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX4DY12SDX3SDY20_2020-11-23_04-53-38.JPG,0,0,1,0.49,0.0
408,1A1LQ_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX7DY5SDX2SDY33_2020-11-23_04-53-38.JPG,0,0,0,0.55,0.0
409,1A1LQ_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX7DY5SDX7SDY40_2020-11-23_04-53-38.JPG,0,0,0,0.91,0.0
411,1A1LS_RWHM_VE_MEAS_CD_SEM_{S5_80_1_S5_LW_M1}_DX3DY8SDX4SDY30_2020-11-22_00-57-17.JPG,0,0,1,0.77,0.0
413,1A1LS_RWHM_VE_MEAS_CD_SEM_{S5_80_1_S5_LW_M1}_DX6DY11SDX1SDY11_2020-11-22_00-57-17.JPG,0,0,1,0.9,0.0
414,1A1LS_RWHM_VE_MEAS_CD_SEM_{S5_80_1_S5_LW_M1}_DX10DY9SDX8SDY22_2020-11-22_00-57-17.JPG,0,0,0,0.87,0.0
415,1A1LS_RWHM_VE_MEAS_CD_SEM_{S5_80_1_S5_LW_M1}_DX10DY9SDX12SDY42_2020-11-22_00-57-17.JPG,0,0,1,0.46,0.0
416,1A1LS_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX4DY6SDX2SDY40_2020-11-22_00-57-17.JPG,0,0,1,0.44,0.0
418,1A1LS_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX16DY5SDX9SDY34_2020-11-22_00-57-17.JPG,0,0,1,0.54,0.0
419,1A1LS_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX11DY14SDX13SDY45_2020-11-22_00-57-17.JPG,0,0,1,0.81,0.0
420,1A1LS_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX8DY13SDX8SDY11_2020-11-22_00-57-17.JPG,0,0,1,0.66,0.0
421,1A1LS_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX4DY12SDX3SDY20_2020-11-22_00-57-17.JPG,0,0,1,0.42,0.0
423,1A1LU_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX4DY6SDX12SDY6_2020-11-27_14-07-12.JPG,0,0,0,0.52,0.0
424,1A1LU_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX5DY9SDX12SDY6_2020-11-27_14-07-12.JPG,0,0,1,0.82,0.0
427,1A1LU_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX8DY10SDX10SDY15_2020-11-27_14-07-12.JPG,0,0,0,0.68,0.0
428,1A1LU_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX8DY10SDX13SDY45_2020-11-27_14-07-12.JPG,0,0,1,0.5,0.0
429,1A1LU_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX11DY14SDX10SDY15_2020-11-27_14-07-12.JPG,0,0,0,0.73,0.0
430,1A1LU_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX13DY3SDX14SDY27_2020-11-27_14-07-12.JPG,0,0,1,0.82,0.0
431,1A1LU_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX17DY8SDX11SDY29_2020-11-27_14-07-12.JPG,0,0,1,0.83,0.0
432,1A1LU_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX4DY12SDX2SDY33_2020-11-27_14-07-12.JPG,0,0,0,0.94,0.0
433,1A1LU_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX16DY11SDX3SDY20_2020-11-27_14-07-12.JPG,0,0,0,0.75,0.0
434,1A1LU_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX16DY11SDX7SDY40_2020-11-27_14-07-12.JPG,0,0,1,0.52,0.0
435,1A1LW_RWHM_VE_MEAS_CD_SEM_{S5_80_1_S5_LW_M1}_DX12DY6SDX1SDY11_2020-11-25_08-00-15.JPG,0,0,1,0.7,0.0
436,1A1LW_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX9DY7SDX10SDY15_2020-11-25_08-00-15.JPG,0,0,0,0.44,0.0
437,1A1LW_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX9DY7SDX13SDY45_2020-11-25_08-00-15.JPG,0,0,0,0.63,0.0
441,1A1LW_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX10DY4SDX7SDY40_2020-11-25_08-00-15.JPG,0,0,0,0.5,0.0
442,1A1LW_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX16DY11SDX2SDY33_2020-11-25_08-00-15.JPG,0,0,0,0.93,0.0
443,1A1LY_RWHM_VE_MEAS_CD_SEM_{S5_80_1_S5_LW_M1}_DX3DY8SDX12SDY42_2020-11-01_18-23-02.JPG,0,0,1,0.83,0.0
444,1A1LY_RWHM_VE_MEAS_CD_SEM_{S5_80_1_S5_LW_M1}_DX10DY9SDX1SDY11_2020-11-01_18-23-02.JPG,0,0,0,0.48,0.0
445,1A1LY_RWHM_VE_MEAS_CD_SEM_{S5_80_1_S5_LW_M1}_DX12DY6SDX8SDY22_2020-11-01_18-23-02.JPG,0,0,0,0.66,0.0
447,1A1LY_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX16DY5SDX9SDY34_2020-11-01_18-23-02.JPG,0,0,0,0.63,0.0
450,1A1LY_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX7DY5SDX3SDY20_2020-11-01_18-23-02.JPG,0,0,0,0.73,0.0
451,1A1LY_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX7DY5SDX7SDY40_2020-11-01_18-23-02.JPG,0,0,0,0.64,0.0
453,1A1M2_RWHM_VE_MEAS_CD_SEM_{S5_80_1_S5_LW_M1}_DX3DY8SDX8SDY22_2020-11-22_01-03-33.JPG,0,0,0,0.83,0.0
454,1A1M2_RWHM_VE_MEAS_CD_SEM_{S5_80_1_S5_LW_M1}_DX12DY6SDX8SDY22_2020-11-22_01-03-33.JPG,0,0,1,0.72,0.0
455,1A1M2_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX16DY5SDX9SDY34_2020-11-22_01-03-33.JPG,0,0,0,0.49,0.0
456,1A1M2_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX9DY7SDX13SDY45_2020-11-22_01-03-33.JPG,0,0,1,0.61,0.0
458,1A1M2_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX13DY3SDX4SDY9_2020-11-22_01-03-33.JPG,0,0,0,0.48,0.0
459,1A1M2_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX13DY3SDX11SDY29_2020-11-22_01-03-33.JPG,0,0,0,0.53,0.0
461,1A1M2_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX7DY5SDX7SDY40_2020-11-22_01-03-33.JPG,0,0,0,0.42,0.0
462,1A1M2_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX16DY11SDX2SDY33_2020-11-22_01-03-33.JPG,0,0,0,0.58,0.0
